invoice_no,account_name,branch_code,pharmacy_id,alias_id,supplier_code,match_score,match_method,match_status,entry_date,total_after_discount,record_state
326228,PH Nlie Care Mohandessin 6th Zone,706,,,,0.0,unmatched,UNMATCHED,01052026,2457.03,CLSD
326229,EL OMEGA63 WH-888,727,,,,0.0,unmatched,UNMATCHED,26052026,2520.53,
326230,el Omega63,723,,,,0.0,unmatched,UNMATCHED,04052026,1553.51,CLSD
326231,El-Omega (2)411,708,,,,0.0,unmatched,UNMATCHED,15052026,2005.59,CLSD
326234,El Baraka Rehab View Branch 1,778,,,,0.0,unmatched,UNMATCHED,17-May-2026,4876.96,
326235,el El Baraka Rehab View Branch 1,741,,,,0.0,unmatched,UNMATCHED,19052026,1932.89,
326243,PY/Health Gaet Helwan 6th Zone,729,,,,0.0,unmatched,UNMATCHED,09052026,3652.52,CLSD
326244,EL Dr Medhat Mohandessin 6ht Zone,703,,,,0.0,unmatched,UNMATCHED,17052026,3935.4,CLSD
326248,El-nile care Main Road678,701,,,,0.0,unmatched,UNMATCHED,05-May-2026,3391.3,
326249,El-ALPHA PHARMA MOHANDESSIN-A,757,,,,0.0,unmatched,UNMATCHED,13052026,3758.57,
326254,el El Nasr Zayed-A,750,,,,0.0,unmatched,UNMATCHED,15052026,5007.89,
326255,Ph/care 24 seven mohandessin,780,,,,0.0,unmatched,UNMATCHED,15052026,4352.61,
326256,Care 24 Seven Mohandessin 011,778,,,,0.0,unmatched,UNMATCHED,11052026,3722.72,
326259,El-El Shifa Mohandessin 6th Zoone532,779,,,,0.0,unmatched,UNMATCHED,18052026,9416.7,CLSD
326260,EL dr medhat Branch 2,712,,,,0.0,unmatched,UNMATCHED,13052026,4748.69,
326263,EL star care helwan,712,,,,0.0,unmatched,UNMATCHED,16052026,3444.07,
326265,el Star Care Helwan Main Road,737,,,,0.0,unmatched,UNMATCHED,08052026,3740.55,
326267,Ph/AL AMAL BANHA 011,754,,,,0.0,unmatched,UNMATCHED,24052026,6421.16,
326268,Ph/AL AMAL BANHA 6th Zone,748,,,,0.0,unmatched,UNMATCHED,25052026,2867.81,
326269,El Fraaby (2),715,,,,0.0,unmatched,UNMATCHED,13052026,3343.85,CLSD
326271,el Ebn Sina,775,,,,0.0,unmatched,UNMATCHED,12052026,3768.22,CLSD
326272,PH EliteM all,744,,,,0.0,unmatched,UNMATCHED,18052026,3245.98,
326273,angel0 11,728,,,,0.0,unmatched,UNMATCHED,10052026,5644.1,
326275,P HEl Nasr Branch 2,717,,,,0.0,unmatched,UNMATCHED,23052026,1561.93,CLSD
326278,Misr Dokk 04,731,,,,0.0,unmatched,UNMATCHED,09052026,6242.9,
326281,Angel Smouha,749,,,,0.0,unmatched,UNMATCHED,03052026,4778.54,CLSD
326283,el shiaf Mall,717,,,,0.0,unmatched,UNMATCHED,16052026,5655.36,CLSD
326288,PH PHARMA PLUS DOKKI (2),729,,,,0.0,unmatched,UNMATCHED,04052026,711.86,CLSD
326292,Mira Mall,701,,,,0.0,unmatched,UNMATCHED,24052026,3644.83,
326293,el Union Pharm Mohandesisn br.2,771,,,,0.0,unmatched,UNMATCHED,23-May-2026,4127.34,
326294,Ph/L NASR OCT CITY Mall,720,,,,0.0,unmatched,UNMATCHED,21052026,3220.24,
326295,PY/star care montaza (2),737,,,,0.0,unmatched,UNMATCHED,01-May-2026,3941.92,CLSD
326296,Ph/Al Nozha,775,,,,0.0,unmatched,UNMATCHED,11-May-2026,4551.17,CLSD
326297,El-Star Care Marg-A,726,,,,0.0,unmatched,UNMATCHED,10052026,7047.59,CLSD
326298,El-Nile Care Montaza,776,,,,0.0,unmatched,UNMATCHED,03052026,3169.23,
326300,UNION PHARM MOHANDESSIN-A,711,,,,0.0,unmatched,UNMATCHED,13052026,1722.61,
326301,Union Pharm Mohandessin Branch 2,770,,,,0.0,unmatched,UNMATCHED,12052026,3508.02,
326302,Ph/Mira Oct City,737,,,,0.0,unmatched,UNMATCHED,18-May-2026,1030.5,
326303,El-city care Mall223,715,,,,0.0,unmatched,UNMATCHED,04052026,2572.28,
326306,el BLUE WAVE MOHANDESSIN Brnach 1,768,,,,0.0,unmatched,UNMATCHED,23052026,3679.1,
326309,el FAMILY MOHANDESSIN382,710,,,,0.0,unmatched,UNMATCHED,07052026,1700.55,CLSD
326311,PY/ALL AMAL 04,779,,,,0.0,unmatched,UNMATCHED,05052026,2484.11,
326312,PY/Omega Mohandessin br.2,700,,,,0.0,unmatched,UNMATCHED,17052026,5756.28,
326314,metro obor 6th Zone,742,,,,0.0,unmatched,UNMATCHED,21-May-2026,6025.74,CLSD
326315,El-Ommega Rehab View 011,765,,,,0.0,unmatched,UNMATCHED,01052026,5987.11,CLSD
326316,OMEGAA REHB VIEW 04,701,,,,0.0,unmatched,UNMATCHED,24052026,6411.86,
326317,El-misr mohandessin-A,774,,,,0.0,unmatched,UNMATCHED,06052026,1680.22,CLSD
326318,Miar Montaza 6th Zone,713,,,,0.0,unmatched,UNMATCHED,28052026,1616.68,
326319,el Ebn Sina Imbaba 6th Zone,779,,,,0.0,unmatched,UNMATCHED,28-May-2026,4884.32,
326320,Seha Fiirst Station St.,720,,,,0.0,unmatched,UNMATCHED,04052026,1480.88,CLSD
326324,Ph/El Shifa Dokki-A,763,,,,0.0,unmatched,UNMATCHED,03052026,3271.49,
326325,PH LLife Line Faisal,707,,,,0.0,unmatched,UNMATCHED,08052026,2607.33,CLSD
326329,Star Care PH. Square n2d-A,731,,,,0.0,unmatched,UNMATCHED,26052026,2090.01,CLSD
326330,PY/ALPHA PHARMA NASR Mall,733,,,,0.0,unmatched,UNMATCHED,16052026,6114.29,
326331,PY/ALPHA PHARMA NASR Mall,778,,,,0.0,unmatched,UNMATCHED,06052026,2534.03,CLSD
326332,ALPHA PHARMA NASR Barnch 1,705,,,,0.0,unmatched,UNMATCHED,03052026,1505.13,
326335,ALPHA PHARMA NASR Barnch 1,728,,,,0.0,unmatched,UNMATCHED,15052026,7051.19,CLSD
326340,PH CARE WH-22,777,,,,0.0,unmatched,UNMATCHED,15052026,6382.93,CLSD
326345,ELITE PH .NASR 2ND Station St.,762,,,,0.0,unmatched,UNMATCHED,22052026,6884.48,CLSD
326350,alpha pharma-A,747,,,,0.0,unmatched,UNMATCHED,05052026,7822.89,CLSD
326353,EL MISR WH-35,714,,,,0.0,unmatched,UNMATCHED,08052026,1811.21,
326356,El-silver care marg Station St.,781,,,,0.0,unmatched,UNMATCHED,13062026,4101.61,
326358,El Nasr Obour br.2,740,,,,0.0,unmatched,UNMATCHED,28062026,2739.84,CLSD
326360,Nile Care Zayed Mall,714,,,,0.0,unmatched,UNMATCHED,21062026,3180.16,CLSD
326362,Nile Care Zayed Station St.218,747,,,,0.0,unmatched,UNMATCHED,23-Jun-2026,1910.94,
326363,EL nile care zayed 6th Zone,756,,,,0.0,unmatched,UNMATCHED,09062026,4099.17,
326365,Blue WWave,705,,,,0.0,unmatched,UNMATCHED,18062026,1665.4,
326369,El Zaahraa Smouha-A,782,,,,0.0,unmatched,UNMATCHED,26062026,2282.69,
326370,PY/El Zahraa Smouha 6th Zone,781,,,,0.0,unmatched,UNMATCHED,11-Jun-2026,2620.34,CLSD
326373,AL NOZHA SMOUHA Main Road242,778,,,,0.0,unmatched,UNMATCHED,06062026,5377.97,CLSD
326376,El-el zahraa maadi (2),708,,,,0.0,unmatched,UNMATCHED,09062026,1105.02,
326377,el El ZZahraa Maadi 6th Zone,741,,,,0.0,unmatched,UNMATCHED,03062026,2821.13,CLSD
326378,Care 24 Seven,772,,,,0.0,unmatched,UNMATCHED,23062026,2560.72,CLSD
326379,PH care 24 seven 011,719,,,,0.0,unmatched,UNMATCHED,20062026,1448.47,
326381,PH care 24 seven 011,731,,,,0.0,unmatched,UNMATCHED,08062026,2207.35,CLSD
326382,EL NASR MARG Main Road,733,,,,0.0,unmatched,UNMATCHED,09062026,1865.35,CLSD
326383,EL EL NASR MARGG Main Road,761,,,,0.0,unmatched,UNMATCHED,18062026,10045.77,
326384,Hoppe Smouha 04,714,,,,0.0,unmatched,UNMATCHED,01-Jun-2026,1713.74,
326386,el HOPE SMOUHA,760,,,,0.0,unmatched,UNMATCHED,01062026,1884.64,
326388,el BLUE WAVE SMOUHA Branch 2,771,,,,0.0,unmatched,UNMATCHED,15062026,1678.97,
326390,el Oega,773,,,,0.0,unmatched,UNMATCHED,01062026,2153.42,
326394,El Farby Smouha,777,,,,0.0,unmatched,UNMATCHED,13062026,2461.39,CLSD
326396,el OMEGA Station St.,759,,,,0.0,unmatched,UNMATCHED,04062026,7874.0,
326397,el Omega Main Road,727,,,,0.0,unmatched,UNMATCHED,27062026,1669.55,
326400,el Health Gate Oct City Mian Road,739,,,,0.0,unmatched,UNMATCHED,15062026,5764.2,
326402,PY/Dr Medhat Smouha Mall,701,,,,0.0,unmatched,UNMATCHED,07062026,745.88,CLSD
326403,Dr Medat Smouha 04,701,,,,0.0,unmatched,UNMATCHED,10062026,2134.44,CLSD
326405,PY/DR MEDHAT SMOUHA-A,776,,,,0.0,unmatched,UNMATCHED,09062026,11559.58,
326406,El-health gate smouha,733,,,,0.0,unmatched,UNMATCHED,20-Jun-2026,1532.58,CLSD
326411,EL EL SHIFA SMOUHA Main Road,756,,,,0.0,unmatched,UNMATCHED,25062026,1435.61,CLSD
326412,EL El Shifa Smouha br.2,753,,,,0.0,unmatched,UNMATCHED,16062026,1416.18,CLSD
326413,el green leaf Branch 2,782,,,,0.0,unmatched,UNMATCHED,20062026,1444.53,CLSD
326416,Ph/ALPHA PHARMA 011,714,,,,0.0,unmatched,UNMATCHED,14062026,699.85,
326417,alpha  pharma 04,705,,,,0.0,unmatched,UNMATCHED,02062026,2953.14,
326418,ALPHA PHARMA Branch 2,731,,,,0.0,unmatched,UNMATCHED,13062026,2953.18,
326419,Ph/City Care Smouha (2),726,,,,0.0,unmatched,UNMATCHED,25062026,3357.61,
326421,El-City Care Smouha Branch 2,765,,,,0.0,unmatched,UNMATCHED,22062026,2976.14,CLSD
326422,EL CITY WH-104,718,,,,0.0,unmatched,UNMATCHED,18062026,2974.03,CLSD
326423,El-Green Lea Branch 2,723,,,,0.0,unmatched,UNMATCHED,28062026,5261.33,
326427,Ph/better life smouha br.2,716,,,,0.0,unmatched,UNMATCHED,05062026,2364.72,
326428,El-NileC are Helwan Mall,780,,,,0.0,unmatched,UNMATCHED,18062026,1789.86,
326429,Ph/Hope Obour (2),735,,,,0.0,unmatched,UNMATCHED,20062026,2018.45,
326431,Angel Dokki Banch 2,778,,,,0.0,unmatched,UNMATCHED,06062026,1615.2,
326432,PY/Golden Care Haram Brannch 1,708,,,,0.0,unmatched,UNMATCHED,04062026,4138.68,CLSD
326437,union pharm smouha Branch 1,737,,,,0.0,unmatched,UNMATCHED,03062026,2378.89,CLSD
326440,El-Care 24 Seven Main Road,780,,,,0.0,unmatched,UNMATCHED,23-Jun-2026,1099.44,CLSD
326447,Ph/Elite Smouha Main Road,759,,,,0.0,unmatched,UNMATCHED,11062026,6379.96,
326448,el Alpha hParma Branc h1,719,,,,0.0,unmatched,UNMATCHED,24-Jun-2026,2959.25,CLSD
326449,el El Faraby Station St.,725,,,,0.0,unmatched,UNMATCHED,27062026,4826.12,CLSD
326450,al amal Branch 2,736,,,,0.0,unmatched,UNMATCHED,28-Jun-2026,322.02,CLSD
326453,PY/HEALH GATE 011,776,,,,0.0,unmatched,UNMATCHED,14062026,2500.76,
326454,Ph/Alpha Pharma Smouha Branch 1,754,,,,0.0,unmatched,UNMATCHED,05062026,2023.56,CLSD
326455,Family Dokki 04,781,,,,0.0,unmatched,UNMATCHED,14062026,2088.64,
326456,UNION PHAR MMAADI br.2,780,,,,0.0,unmatched,UNMATCHED,18062026,1853.4,CLSD
326457,UNION PHARM MAADI br.2,705,,,,0.0,unmatched,UNMATCHED,27062026,5993.12,CLSD
326458,el BEETTER LIFE Branch 2,736,,,,0.0,unmatched,UNMATCHED,03062026,10472.22,CLSD
326459,Blue Wave,769,,,,0.0,unmatched,UNMATCHED,16-Jun-2026,4620.87,
326460,el Care 24 Seven br.2106,710,,,,0.0,unmatched,UNMATCHED,24062026,2388.92,CLSD
326466,Ph/LIFE LINE SMOUHA br.2,777,,,,0.0,unmatched,UNMATCHED,12062026,1078.96,CLSD
326467,EL Life Linne Smouha (2),732,,,,0.0,unmatched,UNMATCHED,22062026,2097.74,
326468,Ph/Blue Waev Montaza Branch 2,720,,,,0.0,unmatched,UNMATCHED,08062026,3174.47,CLSD
326473,El Zahraa Imbab 04,723,,,,0.0,unmatched,UNMATCHED,13062026,2661.78,
326474,el zahraa imbaba Mall,761,,,,0.0,unmatched,UNMATCHED,09062026,3513.07,CLSD
326476,El Tourath-A,734,,,,0.0,unmatched,UNMATCHED,22062026,2182.45,CLSD
326477,PY/el tourath Mall,712,,,,0.0,unmatched,UNMATCHED,14062026,1618.52,CLSD
326478,Al Nozha Helwan 011306,706,,,,0.0,unmatched,UNMATCHED,05062026,7664.18,CLSD
326479,el Mira,777,,,,0.0,unmatched,UNMATCHED,13062026,7395.7,CLSD
326481,FAIMLY,710,,,,0.0,unmatched,UNMATCHED,03062026,2926.42,
326482,El-Famiy br.2,729,,,,0.0,unmatched,UNMATCHED,07062026,2835.61,
326483,PY/family 04,730,,,,0.0,unmatched,UNMATCHED,02062026,4873.52,
326484,PY/al nozhaa 011,778,,,,0.0,unmatched,UNMATCHED,07062026,6349.87,CLSD
326485,Omeag Square Station St.,702,,,,0.0,unmatched,UNMATCHED,01062026,3707.91,
326488,EL sunrise oct city-A457,769,,,,0.0,unmatched,UNMATCHED,05062026,5664.7,
326492,PY/Better Life Smouha Branch 2,778,,,,0.0,unmatched,UNMATCHED,17062026,1090.05,
326493,EL BETTER WH-175,733,,,,0.0,unmatched,UNMATCHED,23062026,1942.11,CLSD
326496,Ebn Sina Smouha 04,759,,,,0.0,unmatched,UNMATCHED,02062026,2884.32,
326498,Ph/pharm aplus smouha952,729,,,,0.0,unmatched,UNMATCHED,16062026,1470.62,
326499,PY/union pharm Station St.736,700,,,,0.0,unmatched,UNMATCHED,13062026,1442.33,
326501,PH El Shif Zayed Main Road,755,,,,0.0,unmatched,UNMATCHED,14062026,2715.08,
326502,PH E lShia Zayed 04359,714,,,,0.0,unmatched,UNMATCHED,11062026,6611.69,
326503,Ph/el shifa zayed,751,,,,0.0,unmatched,UNMATCHED,26062026,402.18,CLSD
326504,el EL HOKAMA SMOUHA br.2,727,,,,0.0,unmatched,UNMATCHED,12-Jun-2026,5719.66,
326505,PH Blue Wave Main Road,736,,,,0.0,unmatched,UNMATCHED,24062026,5036.71,
326507,EL MOEGA,751,,,,0.0,unmatched,UNMATCHED,23062026,3529.09,
326508,Ommega 011,776,,,,0.0,unmatched,UNMATCHED,09062026,6175.58,CLSD
326510,Blue Wave 6th Zone,772,,,,0.0,unmatched,UNMATCHED,23062026,1439.83,
326511,PY/El Shifa Montaza (2)475,713,,,,0.0,unmatched,UNMATCHED,25062026,1906.46,
326516,El-el nasr banha Mall,771,,,,0.0,unmatched,UNMATCHED,08062026,2980.34,CLSD
326517,EL Alpha Pharma 6th Zone,725,,,,0.0,unmatched,UNMATCHED,01062026,3748.54,
326518,HEALTH GATE 6th Zone,766,,,,0.0,unmatched,UNMATCHED,11062026,1310.27,CLSD
326519,Ph/health gate,766,,,,0.0,unmatched,UNMATCHED,14-Jun-2026,2398.76,CLSD
326520,Ph/health gate-A,708,,,,0.0,unmatched,UNMATCHED,03062026,3706.45,
326521,HEALTH GATE 6th Zone,782,,,,0.0,unmatched,UNMATCHED,14062026,4932.51,
326522,health gate 6thZ one516,740,,,,0.0,unmatched,UNMATCHED,08-Jun-2026,3812.21,CLSD
326523,el blue wave,736,,,,0.0,unmatched,UNMATCHED,08062026,2126.83,CLSD
326524,blue awve-A,774,,,,0.0,unmatched,UNMATCHED,03062026,748.47,
326528,MIRA MARG Brancch 2,749,,,,0.0,unmatched,UNMATCHED,18062026,4570.83,CLSD
326529,MIRA MARG br.2,727,,,,0.0,unmatched,UNMATCHED,27062026,3159.69,
326530,Goldeen Care Shubra 011,725,,,,0.0,unmatched,UNMATCHED,12062026,3290.78,
326532,El-MIIRA SMOUHA,732,,,,0.0,unmatched,UNMATCHED,12062026,4781.68,
326534,P/hGolden Care Smouha,772,,,,0.0,unmatched,UNMATCHED,22062026,2995.61,CLSD
326535,el GLODENC ARE SMOUHA,781,,,,0.0,unmatched,UNMATCHED,12062026,2450.66,
326536,EL EL FARABY SMOUHA-A,726,,,,0.0,unmatched,UNMATCHED,21062026,4502.18,
326537,Misr Hewlan 04,705,,,,0.0,unmatched,UNMATCHED,20062026,2250.85,CLSD
326538,el EL ZAHRAA AGAMI678,725,,,,0.0,unmatched,UNMATCHED,08-Jun-2026,7273.04,
326539,el al amal obour Station St.872,706,,,,0.0,unmatched,UNMATCHED,12062026,1027.82,CLSD
326540,green leaf smouha Main Road,708,,,,0.0,unmatched,UNMATCHED,28062026,1203.4,
326543,Family (2),742,,,,0.0,unmatched,UNMATCHED,17062026,2624.18,CLSD
326546,PH UNION PHARM Branch 2,771,,,,0.0,unmatched,UNMATCHED,12062026,3255.5,
326549,Ebn Sina Smouha 04312,757,,,,0.0,unmatched,UNMATCHED,11062026,2840.73,CLSD
326552,Nile Care Smouha Brranch 2,729,,,,0.0,unmatched,UNMATCHED,15062026,1226.08,
326553,EL STAR CARE MAADI39,745,,,,0.0,unmatched,UNMATCHED,21062026,2328.15,
326555,PY/hope-A,769,,,,0.0,unmatched,UNMATCHED,16-Jun-2026,3806.96,
326557,Ph/Hope Main Road,744,,,,0.0,unmatched,UNMATCHED,26062026,1769.42,CLSD
326558,EL AL WH-240,731,,,,0.0,unmatched,UNMATCHED,28062026,2762.27,
326559,GREEN EAF SHUBRA Main Road,769,,,,0.0,unmatched,UNMATCHED,12062026,3718.17,
326562,El-mtero Main oad,702,,,,0.0,unmatched,UNMATCHED,28-Jun-2026,5252.45,
326563,PY/Meetro 6th Zone960,716,,,,0.0,unmatched,UNMATCHED,17062026,3289.1,
326565,El-Green Lefa Smouha,781,,,,0.0,unmatched,UNMATCHED,14062026,1700.67,
326566,GREEN LEAFSMOUHA-A,744,,,,0.0,unmatched,UNMATCHED,16062026,4910.65,
326567,Ph/GREEN LEAF SMOUHA 011,727,,,,0.0,unmatched,UNMATCHED,04062026,3030.94,CLSD
326568,green leaf smoouha,705,,,,0.0,unmatched,UNMATCHED,10062026,8041.09,CLSD
326569,Ph/union pharm faisal 011,778,,,,0.0,unmatched,UNMATCHED,07062026,2097.63,CLSD
326570,PY/SEHA FIRSST SMOUHA br.2,718,,,,0.0,unmatched,UNMATCHED,01062026,5487.41,CLSD
326572,Elhope-A,763,,,,0.0,unmatched,UNMATCHED,10062026,3421.34,CLSD
326573,el DrM edhat Mall,764,,,,0.0,unmatched,UNMATCHED,17062026,7812.52,
326574,el baraka 6th Zone,774,,,,0.0,unmatched,UNMATCHED,05062026,3678.63,
326577,Green Leaf 6th Zone,720,,,,0.0,unmatched,UNMATCHED,02062026,4955.53,
326578,PY/Union Pharm Oct City,744,,,,0.0,unmatched,UNMATCHED,16062026,4968.46,CLSD
326580,Ph/el nasr oct city (2),738,,,,0.0,unmatched,UNMATCHED,23062026,1435.34,CLSD
326581,Ph/el nasr ct city (2),707,,,,0.0,unmatched,UNMATCHED,18-Jun-2026,6345.12,
326583,EL El Nasr Oct City,765,,,,0.0,unmatched,UNMATCHED,01062026,2475.04,CLSD
326584,El-EL NNASR OCT CITY br.2,760,,,,0.0,unmatched,UNMATCHED,03062026,3412.17,CLSD
326585,El-EL NASR OCT CITY br.2,752,,,,0.0,unmatched,UNMATCHED,06062026,4784.29,
326586,EL El Nasr Oct City,702,,,,0.0,unmatched,UNMATCHED,13062026,8210.66,CLSD
326589,EL Alpha Pharma Smouha,737,,,,0.0,unmatched,UNMATCHED,08062026,2335.6,
326590,EL LIFE WH-272,737,,,,0.0,unmatched,UNMATCHED,17062026,912.79,
326592,PY/HEALTH GATE SMOUHA 6th Zone,753,,,,0.0,unmatched,UNMATCHED,02062026,3999.84,
326594,GREEN LEAF Branch 2,712,,,,0.0,unmatched,UNMATCHED,03062026,1739.79,CLSD
326595,ELL BARAKA-A,766,,,,0.0,unmatched,UNMATCHED,19062026,3624.99,
326596,Sunrise,746,,,,0.0,unmatched,UNMATCHED,27062026,3540.47,
326597,Ph/el shifa b.2,706,,,,0.0,unmatched,UNMATCHED,11062026,4693.41,
326600,Ph/Family Montaza br.2,740,,,,0.0,unmatched,UNMATCHED,18062026,1322.37,
326601,Family Montaza Main Road,752,,,,0.0,unmatched,UNMATCHED,06062026,1485.67,CLSD
326602,EL FARABY WH-284,747,,,,0.0,unmatched,UNMATCHED,16062026,1422.23,CLSD
326603,El-EL FARABY FAISAL 6th Zone,729,,,,0.0,unmatched,UNMATCHED,02062026,5050.65,CLSD
326605,Nile Care Dokki Branch 1,759,,,,0.0,unmatched,UNMATCHED,06062026,8165.08,CLSD
326606,El-Blue Wave Oct City Main Road,708,,,,0.0,unmatched,UNMATCHED,13062026,1752.74,
326607,PYE/L HOKAMA  011,716,,,,0.0,unmatched,UNMATCHED,07062026,4361.76,CLSD
326608,el baraaka imbaba 6th Zone,703,,,,0.0,unmatched,UNMATCHED,07062026,5532.61,CLSD
326612,Ph/METRO MONTAZA br.2,760,,,,0.0,unmatched,UNMATCHED,24062026,3605.66,
326613,PY/Mira 6th Zone,770,,,,0.0,unmatched,UNMATCHED,22062026,3050.45,
326614,El-Mira Branch 1,735,,,,0.0,unmatched,UNMATCHED,07062026,4031.52,CLSD
326617,EL Ebn Sina Marg Station St.,762,,,,0.0,unmatched,UNMATCHED,16062026,9776.99,
326618,Ebn Sina Marg (2),702,,,,0.0,unmatched,UNMATCHED,05062026,2052.53,CLSD
326619,el faraby smouha,718,,,,0.0,unmatched,UNMATCHED,02062026,783.58,CLSD
326620,El Faraby Smouha,708,,,,0.0,unmatched,UNMATCHED,15062026,1413.16,
326621,EL EL WH-303,781,,,,0.0,unmatched,UNMATCHED,17062026,1963.0,CLSD
326622,ELITE AGAMI br.2,732,,,,0.0,unmatched,UNMATCHED,02-Jun-2026,3498.15,
326625,El-Al Amal Maadi931,747,,,,0.0,unmatched,UNMATCHED,09062026,4700.28,CLSD
326626,AL AMAL IMBABA Branch 1,764,,,,0.0,unmatched,UNMATCHED,19062026,2857.43,CLSD
326627,EL Al Amal Imbaba Station St.,710,,,,0.0,unmatched,UNMATCHED,14-Jun-2026,5485.33,CLSD
326628,EL al amal imbaba Branch 1,709,,,,0.0,unmatched,UNMATCHED,11062026,908.94,
326629,el golden care,735,,,,0.0,unmatched,UNMATCHED,04-Jun-2026,1144.11,
326630,Ph/GOLDEN CARE 011,718,,,,0.0,unmatched,UNMATCHED,26062026,1393.96,
326631,EL Seha First 6th Zone,775,,,,0.0,unmatched,UNMATCHED,27062026,800.57,
326633,PH MIRA SMOUHA 6th Zone,756,,,,0.0,unmatched,UNMATCHED,25062026,7720.49,
326635,PY/Health Gate-A,703,,,,0.0,unmatched,UNMATCHED,14062026,2306.38,
326641,Elm-ira229,707,,,,0.0,unmatched,UNMATCHED,20062026,3485.83,
326642,El-Mira,732,,,,0.0,unmatched,UNMATCHED,01062026,3779.73,CLSD
326643,seeha first sshubra 011,704,,,,0.0,unmatched,UNMATCHED,13062026,2243.58,CLSD
326647,El-el tourat hhelwan,755,,,,0.0,unmatched,UNMATCHED,03062026,2765.43,
326648,EL El Tourath Helwan 6th Zone146,706,,,,0.0,unmatched,UNMATCHED,19-Jun-2026,1757.91,
326652,PH SILVER CARE SMOUHA 6th Zone,767,,,,0.0,unmatched,UNMATCHED,26062026,7843.39,CLSD
326653,EL Silvre Care Smouha,747,,,,0.0,unmatched,UNMATCHED,01062026,6001.59,
326654,EL Union Pharm Oct City 6th one,782,,,,0.0,unmatched,UNMATCHED,04062026,1846.23,CLSD
326655,El-EL SHIFA Statio nSt.,703,,,,0.0,unmatched,UNMATCHED,22062026,2472.92,CLSD
326656,El Shifa 011,733,,,,0.0,unmatched,UNMATCHED,23062026,2397.1,
326658,EL Better Life Smouha Main RRoad520,714,,,,0.0,unmatched,UNMATCHED,09062026,3552.98,
326660,Ph/Omega Smouha Station St.,745,,,,0.0,unmatched,UNMATCHED,01062026,2456.61,CLSD
326661,Ph/Omega Smouha Station St.,723,,,,0.0,unmatched,UNMATCHED,14062026,3156.21,
326664,NILE CARE SMOUHA Mlal,703,,,,0.0,unmatched,UNMATCHED,11062026,1851.2,
326665,Ph/nile care obouur Branch 2,760,,,,0.0,unmatched,UNMATCHED,11062026,4075.45,CLSD
326666,NILE CAREOBOUR WH-348,717,,,,0.0,unmatched,UNMATCHED,26-Jun-2026,1843.64,CLSD
326667,Ph/ELITE DOKKI Station St.,715,,,,0.0,unmatched,UNMATCHED,24062026,2258.42,CLSD
326669,Ph/SUNIRSE,758,,,,0.0,unmatched,UNMATCHED,25062026,844.28,CLSD
326670,Sunrise Station St.,713,,,,0.0,unmatched,UNMATCHED,07062026,3386.91,CLSD
326671,Ph/SUNRISE br.2678,704,,,,0.0,unmatched,UNMATCHED,04062026,2571.2,
326672,Omega Helwan br.2,730,,,,0.0,unmatched,UNMATCHED,23062026,4302.11,CLSD
326675,PY/Blue Wave Main Road,731,,,,0.0,unmatched,UNMATCHED,15062026,2441.91,
326677,DR EMDHAT (2),770,,,,0.0,unmatched,UNMATCHED,25062026,2961.03,CLSD
326678,PH Dr Mehdat177,765,,,,0.0,unmatched,UNMATCHED,05062026,2206.16,
326679,PH Dr Medhat MMall,773,,,,0.0,unmatched,UNMATCHED,14062026,2080.89,CLSD
326680,PH El Baraka Obour Branch 2,746,,,,0.0,unmatched,UNMATCHED,01062026,3680.41,CLSD
326682,El-ALPHA PHARMA SMOUHA,717,,,,0.0,unmatched,UNMATCHED,24062026,4772.44,CLSD
326685,el CARE 24 SEVEN NOZHA Branc 1,749,,,,0.0,unmatched,UNMATCHED,28062026,1299.97,CLSD
326690,PY/MISSR 04,720,,,,0.0,unmatched,UNMATCHED,26062026,1145.48,
326691,PY/MISSR 04,778,,,,0.0,unmatched,UNMATCHED,01062026,857.29,CLSD
326692,El ZahraaM ontaza 011,767,,,,0.0,unmatched,UNMATCHED,07062026,4999.81,CLSD
326694,e MISR Main Road,719,,,,0.0,unmatched,UNMATCHED,18062026,1156.59,
326698,PH Ebn Sina Smouha Main Road,705,,,,0.0,unmatched,UNMATCHED,12062026,7090.88,
326699,EL Ebn Sina Smouha678,778,,,,0.0,unmatched,UNMATCHED,07062026,2990.53,
326701,EL Health Gate Smouha 011,705,,,,0.0,unmatched,UNMATCHED,24062026,2796.85,
326702,el hokama-A479,726,,,,0.0,unmatched,UNMATCHED,10062026,5326.5,
326705,Ph/El Zahraa Maadi Main Road,710,,,,0.0,unmatched,UNMATCHED,03-Jun-2026,4879.29,CLSD
326706,EL EL BARKA MARG Mall,747,,,,0.0,unmatched,UNMATCHED,16062026,3889.53,CLSD
326707,El Baraka Marg-A925,703,,,,0.0,unmatched,UNMATCHED,03062026,3037.83,CLSD
326708,EL BARAKA SUARE602,716,,,,0.0,unmatched,UNMATCHED,21-Jun-2026,3823.75,
326709,PH EL BARAKA SQUARE,708,,,,0.0,unmatched,UNMATCHED,16062026,1369.61,CLSD
326712,BLUE WAVE Mall,748,,,,0.0,unmatched,UNMATCHED,19-Jun-2026,7973.77,
326714,Ph/Angel Smouha-A,720,,,,0.0,unmatched,UNMATCHED,19062026,5299.71,
326715,GOLDEN CARE WH-397,754,,,,0.0,unmatched,UNMATCHED,24062026,3029.34,CLSD
326716,Ph/Care 24 Seven Mall634,773,,,,0.0,unmatched,UNMATCHED,21062026,4882.71,
