doc_no,account_ref,doc_date,doc_time,doc_type,line_count
307660,P:2477,24/06/2025,11:37,INV,5
307663,P:2480,08/06/2025,10:52,INV,15
307665,P:2481,22/06/2025,11:31,INV,12
307667,P:2484,09/06/2025,13:40,INV,8
307668,P:2484,16/06/2025,13:43,INV,7
307669,P:2484,22/06/2025,11:53,INV,3
307674,P:2492,28/06/2025,08:54,INV,4
307675,P:2494,10/06/2025,12:56,INV,7
307676,P:2494,24/06/2025,17:19,INV,5
307678,P:2499,17/06/2025,14:51,INV,8
307681,P:2507,07/06/2025,13:40,INV,9
307682,P:2507,25/06/2025,10:08,INV,7
307684,P:2512,23/06/2025,08:16,INV,6
307685,P:2512,07/06/2025,11:52,INV,5
307688,P:2513,16/06/2025,16:34,INV,10
307689,P:2513,06/06/2025,11:35,INV,10
307690,P:2514,01/06/2025,11:24,INV,9
307691,P:2514,05/06/2025,10:02,INV,11
307692,P:2515,25/06/2025,12:34,INV,5
307694,P:2515,26/06/2025,14:21,INV,4
307696,P:2518,27/06/2025,16:51,INV,8
307701,P:2531,23/06/2025,10:00,INV,7
307702,P:2535,04/06/2025,09:33,INV,6
307703,P:2535,18/06/2025,12:13,INV,5
307706,P:2537,15/06/2025,12:53,INV,8
307709,P:2539,12/06/2025,11:16,INV,4
307710,P:2539,03/06/2025,14:39,INV,8
307712,P:2541,12/06/2025,13:45,INV,9
307714,P:2544,18/06/2025,16:27,INV,4
307715,P:2550,13/06/2025,12:05,INV,8
307716,P:2563,04/06/2025,16:47,INV,6
307719,P:2570,11/06/2025,16:12,INV,6
307720,P:2574,21/06/2025,15:07,INV,5
307722,P:2586,21/06/2025,14:23,INV,6
307724,P:2589,02/06/2025,11:08,INV,5
307726,P:2591,14/06/2025,12:02,INV,10
307728,P:2593,06/06/2025,11:23,INV,6
307730,P:2594,11/06/2025,12:00,INV,5
307732,P:2596,21/06/2025,13:58,INV,3
307734,P:2599,06/06/2025,12:10,INV,5
307735,P:2602,04/06/2025,12:27,INV,2
307737,P:2603,19/06/2025,15:29,INV,6
307739,P:2603,14/06/2025,13:57,INV,9
307740,P:2604,25/06/2025,08:13,INV,6
307741,P:2609,20/06/2025,14:02,INV,9
307742,P:2610,10/06/2025,13:39,INV,4
307745,P:2611,26/06/2025,11:54,INV,13
9307745,P:2611,26/06/2025,16:54,CR,2
307749,P:2619,08/06/2025,14:15,INV,4
307750,P:2620,23/06/2025,13:09,INV,4
307751,P:2620,16/06/2025,11:59,INV,4
307752,P:2621,05/06/2025,16:49,INV,7
307754,P:2621,22/06/2025,18:28,INV,6
307756,P:2623,07/06/2025,10:16,INV,8
307758,P:2625,02/06/2025,14:23,INV,11
9307758,P:2625,02/06/2025,15:23,CR,2
307761,P:2628,16/06/2025,11:46,INV,7
307762,P:2628,26/06/2025,14:22,INV,10
307763,P:2629,01/06/2025,10:18,INV,7
307764,P:2629,22/06/2025,08:58,INV,8
307766,P:2629,16/06/2025,16:25,INV,6
307768,P:2634,24/06/2025,10:13,INV,11
9307768,P:2634,24/06/2025,13:13,CR,2
307769,P:2634,09/06/2025,08:19,INV,9
307775,P:2646,09/06/2025,14:26,INV,7
307778,P:2651,13/06/2025,12:33,INV,4
307779,P:2653,09/06/2025,08:48,INV,11
307780,P:2658,04/06/2025,08:07,INV,2
307781,P:2661,05/06/2025,11:25,INV,14
307786,P:2663,19/06/2025,16:44,INV,5
307787,P:2665,01/06/2025,09:52,INV,4
307789,P:2668,06/06/2025,10:21,INV,5
307791,P:2672,28/06/2025,15:30,INV,7
307793,P:2672,18/06/2025,16:59,INV,4
307795,P:2673,24/06/2025,15:44,INV,11
307797,P:2675,06/06/2025,15:25,INV,6
307798,P:2675,23/06/2025,08:54,INV,4
307799,P:2675,13/06/2025,13:06,INV,5
307802,P:2677,25/06/2025,08:33,INV,4
307805,P:2682,26/06/2025,11:58,INV,7
307809,P:2694,02/06/2025,10:03,INV,8
307813,P:2697,04/06/2025,11:45,INV,5
9307813,P:2697,04/06/2025,12:45,CR,2
307814,P:2701,11/06/2025,15:33,INV,5
307821,P:2712,17/06/2025,11:05,INV,9
307828,P:2720,12/06/2025,09:30,INV,11
307830,P:2723,03/06/2025,13:12,INV,9
307831,P:2726,21/06/2025,15:54,INV,7
307835,P:2733,03/06/2025,14:56,INV,13
307837,P:2733,22/06/2025,16:01,INV,7
307838,P:2735,18/06/2025,15:53,INV,5
307840,P:2739,15/06/2025,20:29,INV,4
307841,P:2739,26/06/2025,09:02,INV,6
307842,P:2739,19/06/2025,10:29,INV,5
307843,P:2741,13/06/2025,17:16,INV,4
307845,P:2747,16/06/2025,17:39,INV,15
307846,P:2747,16/06/2025,14:49,INV,8
307848,P:2750,03/06/2025,12:46,INV,4
307853,P:2757,10/06/2025,17:35,INV,8
307854,P:2757,21/06/2025,12:37,INV,6
307855,P:2758,19/06/2025,13:12,INV,8
307858,P:2762,16/06/2025,11:04,INV,4
307862,P:2766,11/06/2025,10:41,INV,10
307863,P:2770,10/06/2025,10:30,INV,8
307865,P:2780,27/06/2025,13:42,INV,7
307866,P:2780,13/06/2025,13:30,INV,6
307868,P:2783,10/06/2025,08:11,INV,8
307870,P:2789,07/06/2025,13:54,INV,6
307871,P:2789,20/06/2025,16:58,INV,3
307872,P:2790,27/06/2025,12:34,INV,4
307874,P:2795,28/06/2025,10:11,INV,10
307875,P:2795,12/06/2025,16:56,INV,8
307877,P:2795,14/06/2025,13:29,INV,5
307878,P:2798,08/06/2025,12:13,INV,5
307882,P:2815,14/06/2025,12:00,INV,4
307883,P:2816,24/06/2025,15:15,INV,3
307885,P:2817,21/06/2025,17:10,INV,8
307887,P:2824,27/06/2025,17:05,INV,8
307888,P:2824,20/06/2025,12:46,INV,8
