doc_no,qty,unit_price,line_value,vat_flag
305943,1,400.68,346.13,
305943,6,448.56,2488.46,
305943,5,343.04,1535.56,
305943,6,107.62,554.49,
305943,2,31.71,55.47,
305943,5,56.67,246.99,
305943,7,291.69,1820.37,
305943,3,134.38,361.78,
305943,3,110.92,305.30,
305943,6,177.06,977.76,
305944,5,17.14,73.39,
305944,2,56.30,101.07,
305944,3,35.51,90.14,
305944,3,12.88,34.45,
305944,5,11.86,46.92,
305944,8,60.27,412.16,
305944,4,478.38,1759.40,
305945,2,118.93,197.70,
305945,4,11.73,37.22,
305945,1,188.40,158.73,
305945,4,133.06,448.07,
305946,7,123.55,699.08,
305946,4,186.03,644.71,
305946,3,63.62,166.38,
305946,2,255.60,456.62,
305946,2,417.90,723.15,
305946,6,7.50,38.16,
305946,8,143.94,839.01,
305946,6,559.47,2969.49,
305946,5,48.83,207.71,
305946,1,60.82,49.11,
305948,4,323.51,1086.37,
305948,4,340.52,1179.95,
305948,1,60.82,55.37,
305948,9,225.09,1747.75,
305948,3,32.80,87.93,
305948,5,7.62,33.48,
305948,4,193.93,668.04,
305948,2,208.90,365.02,
305948,5,8.26,33.70,
305948,4,160.69,538.25,
305952,4,170.90,524.33,
305952,2,23.11,37.00,
305952,4,12.44,39.07,
305952,2,22.42,35.87,
305952,7,24.29,131.40,
305952,6,104.83,526.68,
305952,6,24.58,104.76,
305952,2,18.88,29.74,
305952,1,345.56,278.62,
305952,3,334.53,769.71,
305958,4,342.72,1232.68,
305958,1,78.89,71.08,
305958,5,199.47,922.55,
305958,1,8.36,7.75,
305958,10,308.07,2664.60,
305958,4,31.35,110.19,
305958,4,128.44,462.40,
305958,4,75.91,264.47,
305958,3,345.87,925.63,
305959,3,11.54,30.68,
305959,5,22.92,89.88,
305959,2,46.04,73.02,
305959,8,192.02,1323.36,
305959,4,13.33,43.44,
305959,7,16.87,94.23,
305959,4,13.18,39.54,
305959,3,110.45,279.90,
305961,5,188.40,834.27,
305961,5,383.46,1726.59,
305961,4,315.95,1144.44,
305961,7,23.33,139.63,
305961,2,74.65,123.56,
305965,3,13.41,35.69,
305965,2,16.79,27.09,
305965,2,76.69,126.68,
305965,5,417.48,1743.30,
305965,5,32.11,139.44,
305965,4,24.74,83.58,
305966,2,203.98,334.48,
305966,5,18.74,72.56,
305966,5,22.44,92.93,
305966,3,60.88,140.06,
305966,5,24.74,95.47,
305967,5,22.46,97.29,
305967,2,12.80,23.72,
305967,4,26.11,85.85,
305967,6,148.35,743.76,
305967,8,321.93,2205.48,
305969,3,322.56,727.95,
305969,1,142.88,114.80,
305969,4,557.94,1813.09,
305969,7,8.73,53.94,
305969,4,160.66,503.84,
305969,4,295.16,851.42,
305970,2,310.91,491.43,
305970,2,42.21,71.88,
305970,2,120.24,190.26,
305970,4,19.48,59.63,
305970,4,429.24,1304.29,
305970,3,321.93,791.82,
305970,6,331.70,1649.49,
305970,3,235.92,555.86,
305970,4,248.40,770.94,
305970,4,7.28,23.87,
305971,3,154.28,392.82,
305971,6,12.33,60.84,
305971,3,33.20,86.73,
305971,4,18.50,68.32,
305971,2,496.23,917.96,
305971,4,160.97,514.00,
305971,3,254.16,631.53,
305976,6,23.54,135.87,
305976,4,48.87,173.43,
305976,6,88.90,490.62,
305976,4,22.44,78.47,
305976,4,18.27,65.07,
305976,6,18.47,104.68,
305976,1,164.21,150.55,
305977,2,12.63,22.87,
305977,2,164.92,307.05,
305977,4,539.07,1881.55,
305977,4,16.49,59.92,
305977,1,327.92,273.14,
305977,4,45.68,158.03,
305977,2,336.42,558.52,
305978,6,47.39,228.78,
305978,4,305.87,974.97,
305978,4,400.68,1346.53,
305978,4,100.22,314.75,
305978,4,303.66,968.57,
305978,3,165.97,419.33,
305978,4,507.96,1607.55,
305978,2,25.54,42.98,
305978,3,35.54,84.05,
305978,6,108.56,574.71,
305981,2,24.19,42.78,
305981,3,138.34,374.51,
305981,2,7.70,14.48,
305981,5,423.78,1882.40,
305981,6,116.11,565.31,
305981,2,125.40,234.52,
305981,3,232.80,672.32,
305981,4,25.90,89.53,
305981,4,16.24,55.63,
305981,6,8.06,44.21,
305982,3,18.99,50.91,
305982,4,155.95,542.65,
305982,3,387.24,967.86,
305982,7,110.57,735.73,
305982,5,23.09,96.92,
305983,1,7.37,6.41,
305983,1,208.08,180.75,
305983,7,13.55,74.18,
305983,4,31.25,112.66,
305983,3,139.13,359.79,
305983,2,130.81,216.66,
305983,2,176.00,307.74,
305983,6,40.91,210.81,
305983,7,16.90,94.37,
305983,5,511.02,2090.54,
305983,4,217.20,692.87,
305988,3,22.03,56.22,
305988,6,430.50,2120.69,
305988,3,182.34,481.31,
305988,4,117.29,428.18,
305988,4,22.15,73.78,
305988,3,143.94,363.95,
305988,2,258.24,423.15,
305989,3,81.01,178.97,
305989,7,17.96,96.78,
305989,2,61.73,98.45,
305989,3,121.42,290.87,
305989,2,12.66,20.56,
305989,6,291.38,1385.60,
305989,3,162.64,381.87,
305989,6,173.71,877.04,
305989,7,24.00,133.41,
305989,1,18.65,14.53,
305991,1,126.46,108.55,
305991,2,164.56,273.93,
305991,3,141.24,354.46,
305991,6,126.19,597.58,
305991,4,245.76,897.75,
305991,6,21.89,121.03,
305991,3,46.44,122.48,
305991,8,30.79,208.70,
305991,3,105.02,267.37,
305991,3,61.43,151.76,
305991,4,329.49,1163.50,
305991,3,8.24,21.12,
305992,4,155.04,489.18,
305992,9,388.50,2565.62,
305992,5,30.66,127.54,
305992,3,170.90,397.85,
305992,4,229.20,700.90,
305992,2,16.92,26.43,
305992,5,47.66,194.34,
305992,4,140.32,441.78,
305992,7,11.44,64.67,
305993,3,258.24,693.29,
305993,7,56.61,355.94,
305993,3,19.67,55.00,
305993,3,464.10,1256.44,
305993,2,43.29,80.75,
305993,7,25.63,157.76,
305993,4,26.30,91.81,
305993,5,82.35,379.03,
305993,7,128.50,789.59,
305994,4,176.00,600.90,
305994,4,261.12,903.03,
305994,5,186.55,784.20,
305994,4,498.78,1843.23,
305994,4,197.83,713.72,
305994,5,98.78,470.62,
305994,1,13.14,11.52,
305994,3,30.72,83.22,
305994,4,333.59,1121.89,
305994,3,18.72,50.84,
305995,4,435.54,1560.48,
305995,5,8.65,39.28,
305995,6,166.90,864.55,
305995,3,415.38,1101.64,
305995,3,23.26,59.70,
305995,7,145.46,875.82,
305995,6,315.63,1708.80,
305995,8,179.17,1178.19,
305995,2,121.97,199.99,
305998,7,464.61,2890.26,
305998,4,56.73,209.67,
305998,5,333.90,1554.42,
305998,7,157.78,963.24,
305998,5,538.56,2432.67,
305998,4,225.30,786.17,
305998,4,35.54,128.32,
305998,5,168.43,693.99,
305998,4,317.52,1095.61,
305998,3,97.73,253.54,
305998,3,25.58,66.07,
305998,5,18.14,82.70,
305998,4,21.94,76.33,
305998,6,7.90,41.53,
305998,4,100.80,348.17,
305999,5,21.67,93.89,
305999,3,21.86,56.86,
305999,7,126.59,766.46,
305999,3,111.86,287.97,
305999,4,46.08,158.43,
305999,4,119.46,376.76,
305999,5,516.12,2273.67,
305999,4,224.07,770.87,
305999,7,155.80,953.52,
305999,3,12.98,34.36,
306000,6,107.97,486.17,
306000,4,322.56,1057.51,
306000,3,13.01,31.34,
306000,6,74.65,332.27,
306000,3,61.43,159.47,
306000,5,193.32,703.11,
306000,4,129.76,369.75,
306000,5,179.17,682.36,
306000,5,12.36,45.66,
306004,4,105.50,321.22,
306004,6,8.46,40.39,
306004,4,162.03,483.55,
306004,4,82.43,243.25,
306004,3,80.07,180.08,
306005,2,155.19,241.33,
306005,4,62.77,206.39,
306005,8,158.08,985.52,
306005,4,533.46,1544.93,
306005,4,192.09,622.57,
306005,3,16.25,38.84,
306005,2,60.76,95.33,
306005,2,24.91,37.26,
306005,3,44.82,106.61,
306007,7,406.56,2566.07,
306007,1,76.30,70.54,
306007,8,13.60,92.76,
306007,5,45.63,203.08,
306007,7,89.95,526.91,
306007,7,329.81,2151.73,
306011,4,142.82,482.34,
306011,4,461.04,1616.85,
306011,5,319.10,1416.20,
306011,7,56.97,355.62,
306014,4,401.52,1491.49,
306014,7,56.79,336.44,
306014,2,382.62,674.94,
306014,4,63.62,209.84,
306014,6,152.15,770.87,
306014,3,140.30,351.36,
306014,5,146.53,663.38,
306014,2,85.02,144.50,
306017,4,99.17,317.31,
306017,2,32.74,56.07,
306017,2,451.08,766.85,
306017,6,11.86,58.96,
306017,6,11.64,59.85,
306017,5,22.68,100.34,
306017,6,136.09,684.04,
306017,4,144.01,439.37,
306024,2,88.13,159.96,
306024,4,8.58,31.21,
306024,3,176.35,476.84,
306024,4,47.88,186.24,
306024,4,13.69,50.52,
306024,7,384.30,2633.93,
306024,5,16.88,74.72,
306024,4,119.42,428.01,
306024,3,114.81,308.54,
306024,4,55.08,210.38,
306025,4,7.46,25.10,
306025,3,25.54,67.42,
306025,2,283.82,451.17,
306025,1,244.32,215.41,
306025,3,117.41,290.15,
306025,6,112.81,530.31,
306025,2,22.37,36.97,
306026,3,529.89,1210.83,
306026,10,139.79,1103.94,
306026,2,412.44,677.52,
306026,2,88.51,140.22,
306026,2,85.64,143.21,
306026,5,127.91,492.55,
306026,8,7.21,47.67,
306026,5,7.22,25.97,
306026,6,7.69,35.96,
306026,2,60.51,103.69,
306031,4,546.72,1620.49,
306031,3,25.46,65.48,
306031,2,45.54,72.83,
306031,3,21.94,50.88,
306031,5,386.40,1431.90,
306031,2,427.14,665.10,
306031,6,23.66,116.00,
306031,5,149.26,577.19,
306031,9,104.54,804.12,
306031,5,121.07,508.39,
306031,3,402.36,962.34,
306031,4,75.83,239.23,
306031,4,190.45,591.84,
306031,6,127.38,629.51,
306031,6,261.36,1292.81,
306032,2,124.74,199.76,
306032,11,326.66,2934.33,
306032,6,145.77,757.10,
306032,7,162.34,856.87,
306032,4,116.94,404.62,
306032,2,126.85,217.30,
306032,3,78.97,212.23,
306032,4,216.24,738.07,
306036,6,222.02,1074.04,
306036,4,71.12,234.39,
306036,7,120.71,747.27,
306036,4,169.31,559.37,
306036,5,129.10,549.90,
306041,1,12.56,10.01,
306041,5,21.77,84.22,
306041,3,140.30,339.95,
306041,1,246.96,195.21,
306041,6,152.91,714.60,
306041,4,146.68,458.31,
306041,5,18.43,76.13,
306041,7,31.22,161.58,
306041,3,113.16,270.91,
306041,6,127.56,622.84,
306041,5,131.74,523.17,
306041,2,523.77,850.54,
306041,5,33.69,131.24,
306042,4,329.81,1076.72,
306042,2,262.80,466.90,
306042,2,12.88,23.13,
306042,5,57.52,252.55,
306042,2,224.64,385.22,
306042,3,43.02,111.09,
306042,5,7.34,29.63,
306042,5,193.32,888.81,
306044,4,121.89,390.65,
306044,5,388.08,1683.24,
306046,7,130.55,704.64,
306046,5,314.37,1168.75,
306046,4,8.11,24.86,
306046,5,463.08,1862.93,
306046,2,125.79,191.52,
306046,9,19.26,136.51,
306048,1,136.22,105.41,
306048,6,180.58,861.89,
306048,1,48.96,42.08,
306048,4,8.14,27.69,
306048,4,397.74,1255.27,
306049,3,123.43,322.98,
306049,2,19.10,31.50,
306049,5,85.02,345.19,
306049,2,12.50,21.93,
306049,9,139.92,1050.40,
306049,4,82.82,246.17,
306049,4,185.68,611.50,
306049,5,104.54,394.73,
306051,4,17.15,52.34,
306051,3,330.44,812.84,
306051,3,8.15,19.88,
306051,5,164.38,612.54,
306051,6,73.01,319.77,
306051,3,19.67,50.24,
306051,2,34.29,55.11,
306051,4,257.04,793.61,
306051,4,96.10,303.50,
306051,1,21.60,16.94,
306052,3,57.22,151.29,
306052,3,104.06,271.48,
306052,2,538.56,1000.39,
306052,2,17.30,33.14,
306052,6,202.95,1029.02,
306053,3,7.98,22.02,
306053,8,144.86,1083.26,
306053,3,100.99,265.97,
306053,5,42.75,179.68,
306053,4,342.09,1226.79,
306055,3,12.89,30.97,
306055,4,427.56,1374.80,
306055,3,7.53,17.39,
306055,2,110.09,171.31,
306055,5,206.44,794.58,
306055,3,128.86,303.33,
306055,6,24.19,113.57,
306055,4,214.23,679.52,
306056,2,128.74,211.61,
306056,5,23.76,87.08,
306056,6,116.35,512.88,
306056,4,219.12,683.67,
306056,4,116.94,363.03,
306056,3,399.42,952.27,
306056,6,146.98,731.48,
306056,6,17.24,79.40,
306056,8,172.66,1015.71,
306056,1,61.18,46.36,
306056,6,150.63,680.31,
306056,2,337.37,503.22,
306056,5,44.24,181.76,
306056,4,54.96,164.11,
306056,1,245.28,186.42,
306057,4,414.12,1356.02,
306057,2,16.22,23.19,
306057,7,7.28,39.24,
306057,5,94.27,359.53,
306059,2,138.73,235.78,
306059,2,184.98,298.42,
306059,4,325.71,1004.20,
306059,3,25.66,61.84,
306059,2,19.39,30.09,
306059,5,30.62,118.64,
306059,2,541.11,808.50,
306061,5,26.38,121.02,
306061,3,154.58,433.51,
306061,5,8.34,35.94,
306061,4,218.74,738.98,
306061,3,307.13,830.85,
306061,4,110.09,402.90,
306061,5,103.49,478.33,
306061,2,146.98,251.30,
306061,5,237.84,1019.57,
306062,3,218.94,607.22,
306062,2,157.47,282.39,
306062,4,143.22,529.47,
306062,2,156.26,279.55,
306064,6,141.37,704.43,
306064,3,66.31,167.32,
306064,5,11.51,45.71,
306064,2,23.95,35.83,
306064,1,62.95,52.74,
306064,5,335.16,1452.93,
306064,5,23.38,95.31,
306064,2,335.48,528.50,
306064,3,16.51,40.91,
306065,4,8.01,27.42,
306065,6,131.47,644.01,
306065,9,378.00,2843.05,
306065,5,57.95,246.94,
306065,6,165.09,857.83,
306065,3,8.10,19.22,
306065,3,154.89,390.90,
306067,3,222.24,531.68,
306067,4,81.64,251.03,
306067,4,18.36,51.63,
306067,5,161.04,594.60,
306067,4,385.14,1242.78,
306067,8,153.37,883.21,
306067,5,77.95,317.39,
306067,2,135.17,215.71,
306067,3,106.44,238.33,
306067,4,109.74,329.73,
306067,2,13.21,20.20,
306067,2,22.32,34.45,
306069,4,461.55,1603.25,
306069,3,7.55,18.52,
306069,3,8.74,22.37,
306072,6,186.96,938.58,
306072,3,158.99,386.35,
306072,4,76.46,247.27,
306072,7,284.13,1571.87,
306072,4,220.38,728.43,
306072,4,17.87,58.61,
306072,4,12.86,45.26,
306074,5,47.57,215.68,
306074,4,16.92,57.87,
306074,2,42.39,77.35,
306074,4,17.26,66.66,
306074,5,33.13,155.10,
306074,4,205.00,726.94,
306074,3,150.78,413.73,
306074,3,60.76,163.21,
306074,1,41.22,36.11,
306074,2,18.81,33.18,
306074,2,143.88,250.90,
306074,5,153.67,741.31,
306074,5,119.06,519.71,
306074,5,165.26,763.43,
306074,4,41.18,151.69,
306075,3,16.96,42.13,
306075,5,130.02,547.61,
306075,5,168.96,721.48,
306075,3,206.23,538.43,
306075,4,126.85,419.08,
306079,3,178.99,475.13,
306079,6,433.44,2362.16,
306079,7,18.56,113.61,
306079,6,121.66,650.25,
306079,9,116.11,913.29,
306079,4,11.29,40.12,
306079,6,131.60,647.46,
306080,5,328.55,1484.81,
306080,4,13.66,49.55,
306080,2,17.24,31.36,
306080,9,19.60,154.30,
306080,6,286.97,1555.21,
306080,6,259.68,1388.04,
306081,2,516.63,820.30,
306081,5,8.19,32.40,
306081,3,178.99,426.91,
306081,3,471.75,1260.94,
306081,2,142.12,232.94,
306081,6,230.64,1158.25,
306081,2,65.27,109.18,
306081,3,44.78,112.61,
306081,3,48.42,118.12,
306081,5,155.65,639.30,
306081,4,72.46,233.59,
306081,4,48.65,166.38,
306082,5,218.12,761.87,
306082,4,56.00,163.23,
306082,5,144.80,503.72,
306082,2,8.43,12.71,
306082,4,17.15,50.65,
306082,4,137.71,460.55,
306082,8,127.68,807.43,
306082,7,140.14,729.72,
306084,6,210.13,1013.84,
306084,3,172.83,427.90,
306084,3,201.72,476.25,
306084,3,62.65,147.17,
306084,3,21.84,50.43,
306084,1,189.22,155.66,
306084,3,59.66,135.53,
306084,5,165.07,628.92,
306084,5,221.28,896.50,
306084,4,24.84,78.42,
306084,2,157.93,234.32,
306084,4,184.45,549.88,
306085,6,13.51,74.60,
306085,5,451.92,1855.78,
306085,5,398.58,1664.53,
306085,4,137.28,468.44,
306085,6,101.66,517.81,
306085,4,197.83,665.33,
306086,4,11.83,38.60,
306086,4,139.38,469.79,
306086,3,66.49,169.50,
306086,2,7.49,11.82,
306086,5,185.33,760.27,
306086,5,72.53,328.87,
306089,4,7.36,26.15,
306089,1,13.34,11.01,
306089,2,245.04,410.56,
306089,4,46.89,159.17,
306089,1,176.18,146.78,
306089,2,18.13,32.48,
306089,7,16.60,101.51,
306089,8,118.83,809.52,
306089,6,59.96,334.34,
306089,1,399.42,342.97,
306089,3,75.52,192.99,
306092,4,23.02,63.99,
306092,3,98.98,225.22,
306092,2,72.38,109.21,
306092,5,227.76,900.86,
306092,5,104.64,355.32,
306092,3,128.04,280.14,
306095,2,532.95,831.70,
306095,3,87.26,192.50,
306095,5,97.63,364.10,
306095,4,19.76,57.92,
306095,4,12.98,40.54,
306095,2,22.39,38.34,
306095,3,102.43,246.09,
306095,3,163.68,409.88,
306095,2,31.45,47.46,
306096,3,63.38,177.17,
306096,6,13.45,66.71,
306096,5,7.34,32.65,
306096,5,183.92,876.80,
306096,7,236.88,1371.36,
306096,2,89.38,164.45,
306098,2,307.13,455.37,
306098,2,318.15,476.30,
306098,4,40.86,117.42,
306098,4,97.54,271.46,
306098,3,216.72,476.25,
306098,3,105.02,225.84,
306098,3,42.66,92.96,
306098,7,323.82,1747.15,
306100,1,157.32,134.35,
306100,4,58.44,191.07,
306100,3,23.06,61.96,
306100,5,405.72,1861.50,
306100,8,30.36,217.04,
306103,4,7.33,24.25,
306103,8,125.66,836.59,
306103,2,224.16,395.63,
306104,1,123.29,110.66,
306104,2,555.39,952.46,
306104,2,18.72,34.64,
306106,4,118.35,410.93,
306106,3,213.20,536.63,
306106,3,166.14,411.64,
306106,1,549.27,522.06,
306106,5,301.46,1287.46,
306107,2,461.16,790.66,
306107,1,35.54,32.91,
306107,7,181.98,1119.30,
306110,4,11.51,39.58,
306110,4,31.09,103.15,
306110,6,397.32,1934.36,
306110,3,216.96,524.98,
306110,5,431.76,1927.07,
306110,7,179.87,1022.26,
306110,8,93.60,594.89,
306110,7,206.44,1254.35,
306110,3,60.27,148.47,
306110,3,527.34,1226.97,
306110,3,11.93,31.88,
306110,1,110.57,89.47,
306111,2,25.25,48.47,
306111,2,224.07,402.81,
306111,6,44.87,254.23,
306111,1,122.36,118.01,
306111,7,107.26,728.64,
306111,6,8.38,48.21,
306111,2,42.89,70.91,
306111,3,128.15,330.63,
306111,4,490.11,1776.79,
306111,3,41.04,115.76,
306111,5,16.60,75.64,
306111,4,443.94,1618.06,
306111,8,108.09,783.69,
306112,2,152.00,257.79,
306112,5,30.03,121.85,
306112,2,23.88,38.73,
306112,5,155.50,598.96,
306112,5,30.16,114.31,
306112,3,34.49,84.30,
306112,3,211.15,496.99,
306114,6,149.57,755.75,
306114,3,160.06,444.35,
306114,6,146.83,713.67,
306114,2,125.91,199.24,
306114,4,24.50,82.96,
306115,6,11.96,67.69,
306115,3,228.96,641.18,
306115,3,19.19,55.29,
306115,2,170.54,320.09,
306115,5,125.40,588.68,
306115,4,13.20,47.78,
306116,4,219.36,709.42,
306116,5,298.94,1358.90,
306116,3,225.60,592.87,
306116,3,87.84,235.14,
306116,4,17.14,60.40,
306116,7,12.70,80.06,
306116,4,66.06,237.38,
306118,3,153.98,424.92,
306118,3,140.45,374.17,
306118,3,72.06,200.52,
306118,2,526.83,1009.81,
306121,5,45.32,205.63,
306121,6,45.95,253.61,
306121,2,137.41,245.18,
306121,5,307.13,1325.11,
306121,3,64.42,177.67,
306121,4,16.72,58.40,
306121,3,292.32,757.71,
306121,4,335.79,1215.02,
306126,3,7.48,19.26,
306126,2,119.89,209.46,
306126,6,318.78,1537.51,
306126,2,130.68,218.69,
306126,3,8.05,20.41,
306126,2,495.72,810.74,
306126,6,259.20,1287.96,
306126,4,305.24,991.62,
306128,5,417.06,1860.33,
306128,5,48.24,216.82,
306128,5,12.76,55.06,
306128,2,262.56,490.91,
306128,4,156.86,577.74,
306129,4,506.43,1645.49,
306129,5,42.21,186.83,
306129,6,81.56,427.21,
306129,6,125.40,660.61,
306129,2,77.01,136.57,
306131,4,138.34,464.07,
306131,4,192.54,630.93,
306131,2,113.40,179.89,
306131,1,186.38,155.82,
306131,5,218.74,888.21,
306131,3,18.00,43.24,
306133,5,196.19,801.43,
306133,1,61.73,50.35,
306133,5,43.20,164.80,
306133,7,525.30,2895.90,
306133,2,245.04,388.62,
306133,7,35.34,203.23,
306134,6,169.49,918.21,
306134,1,285.08,250.16,
306134,3,63.14,155.50,
306134,3,46.89,119.34,
306134,6,86.11,427.22,
306135,2,224.16,342.51,
306135,4,7.63,23.35,
306136,4,185.32,583.98,
306136,7,33.63,185.50,
306136,5,13.66,57.92,
306139,6,78.03,341.80,
306139,5,12.94,49.48,
306139,2,206.85,285.31,
306139,3,461.58,1130.21,
306139,2,24.55,37.09,
306139,2,12.84,19.59,
306139,4,119.46,379.14,
306139,6,36.10,152.99,
306139,6,138.47,625.61,
306140,4,125.91,434.37,
306140,6,388.92,2045.31,
306140,4,85.64,293.39,
306140,3,89.09,230.19,
306140,5,451.92,1892.85,
306140,5,397.32,1707.66,
306140,5,56.73,240.85,
306140,4,102.43,349.25,
306141,9,90.43,586.19,
306141,2,7.38,11.12,
306141,1,56.97,44.68,
306141,2,539.58,857.48,
306141,3,461.16,1082.02,
306142,1,241.20,197.66,
306142,5,528.36,2401.24,
306142,6,8.67,39.83,
306142,4,29.80,106.26,
306142,2,519.69,882.88,
306145,7,144.25,954.49,
306145,4,74.81,272.62,
306145,4,47.61,174.65,
306145,4,103.10,379.03,
9306145,-4,47.61,-174.65,
306146,6,193.32,994.96,
306146,2,207.87,356.61,
306146,4,128.27,425.88,
306146,3,24.58,64.00,
306146,5,158.84,610.69,
306146,4,87.94,303.72,
306146,5,115.88,467.30,
306146,4,19.49,61.56,
306146,5,142.30,609.38,
306146,5,477.36,1873.53,
306146,2,209.31,362.54,
306146,4,125.93,421.81,
306146,6,76.69,379.80,
9306146,-4,128.27,-425.88,
306147,3,121.30,274.56,
306147,3,535.50,1291.54,
306147,4,92.45,285.22,
306147,3,400.68,902.89,
306147,5,79.83,329.35,
306147,2,417.90,649.43,
306147,2,21.98,33.24,
306147,3,202.54,455.13,
306151,2,412.44,694.88,
306151,8,295.79,1993.79,
306151,3,385.14,972.57,
306151,3,31.09,79.99,
306151,4,48.96,161.30,
306151,4,56.30,188.04,
306151,1,12.78,11.01,
306151,2,33.99,54.10,
306151,5,191.31,829.23,
306152,7,13.68,84.38,
306152,3,139.79,397.88,
306152,6,12.69,67.46,
306152,3,154.28,428.75,
306154,1,488.58,360.89,
306154,2,103.49,157.21,
306154,3,18.00,41.09,
306154,3,421.68,1015.53,
306154,4,103.49,335.89,
306154,5,112.22,437.03,
306154,8,291.06,1824.68,
306154,3,459.90,1004.59,
306154,6,34.32,159.97,
306157,9,214.43,1486.57,
306157,4,430.50,1382.74,
306157,4,8.37,25.73,
306157,3,238.80,546.67,
306157,3,316.89,669.41,
306157,6,119.18,513.17,
306157,3,523.77,1198.37,
306157,5,18.94,66.68,
306157,5,461.16,1673.33,
306157,4,340.20,1007.13,
306157,2,13.49,20.37,
306157,5,143.62,548.63,
306157,4,450.24,1295.45,
306157,6,47.34,209.46,
306157,5,178.82,641.45,
306158,5,508.47,1944.44,
306158,2,16.29,25.49,
306158,3,142.69,375.24,
306158,5,128.38,506.28,
306159,3,533.97,1369.86,
306159,4,106.67,374.38,
306159,5,85.41,352.50,
306159,4,89.86,312.43,
306159,4,115.17,387.38,
306159,2,333.59,609.20,
306159,1,8.57,7.55,
306162,2,411.60,661.86,
306162,4,47.84,154.46,
306162,8,324.77,2342.11,
306162,1,158.75,131.96,
306162,4,91.30,296.57,
306162,5,90.05,381.97,
306162,2,260.16,441.04,
306162,6,75.67,375.84,
306164,4,88.99,307.71,
306164,2,162.62,290.14,
306164,6,25.80,127.70,
306164,3,262.56,652.25,
306164,5,12.55,51.72,
306164,6,300.83,1585.83,
306165,4,94.18,316.77,
306165,2,121.57,198.27,
306165,4,46.58,156.98,
306165,2,19.22,33.31,
306165,3,56.67,142.99,
306165,2,12.80,22.03,
306165,4,18.63,63.10,
306165,2,258.96,450.83,
306165,2,78.66,134.05,
306165,5,214.02,972.03,
306165,2,99.55,176.39,
306165,4,12.21,43.58,
306168,7,77.24,494.54,
306168,3,166.44,452.75,
306168,6,127.38,703.37,
306168,5,49.32,222.66,
306168,6,129.68,665.70,
306168,5,11.75,45.36,
306168,3,529.89,1332.05,
306168,3,43.79,113.34,
306168,6,17.71,89.30,
306169,4,13.06,40.91,
306169,3,45.18,120.96,
306169,3,330.12,984.17,
306169,4,49.46,177.97,
306169,4,323.19,1190.68,
306169,4,44.91,162.78,
306169,6,22.54,121.76,
306169,2,76.15,144.51,
306169,3,177.58,461.60,
306171,4,105.22,341.68,
306171,1,144.67,124.85,
306171,3,89.66,205.12,
306171,3,121.84,270.94,
306171,4,12.14,38.70,
306171,4,128.30,396.57,
306171,2,246.48,389.35,
306171,4,140.84,449.21,
306173,10,119.46,934.13,
306173,3,61.49,152.05,
306173,6,489.09,2319.68,
306173,6,47.52,218.05,
306173,4,99.55,310.72,
306173,6,17.42,83.63,
306173,3,157.62,364.13,
306173,2,17.14,26.61,
306176,6,132.00,626.75,
306176,3,21.98,48.83,
306176,6,238.80,1191.18,
306176,2,32.54,49.04,
306176,6,195.98,886.94,
306176,4,75.83,249.33,
306176,7,90.62,490.24,
306176,4,287.91,957.88,
306178,4,60.15,157.42,
306178,5,141.24,528.00,
306178,1,8.58,6.63,
306178,4,115.76,348.53,
306178,3,124.96,292.37,
306178,3,337.68,754.84,
306178,3,148.50,318.90,
306178,3,48.42,96.14,
306178,2,8.46,12.24,
306178,5,170.02,615.17,
306178,3,92.35,205.02,
306178,4,98.02,293.09,
306179,1,13.53,10.22,
306179,3,171.42,423.22,
306180,7,66.55,364.03,
306180,2,91.49,163.11,
306180,6,19.71,96.03,
306180,6,57.22,298.57,
306180,4,23.86,79.14,
306180,12,221.52,2061.63,
306182,6,17.69,96.48,
306182,4,19.55,71.97,
306182,3,11.40,31.12,
306182,5,113.99,495.33,
306182,2,123.55,216.06,
306184,2,255.36,432.60,
