invoice_id,customer_id,placed_at_utc,delivery_slot,grand_total,paid_total,declared_items,campaign_ref,order_status
323841,1842,2026-04-19T11:33:11Z,,2249.57,,5,RAMADAN-BUNDLE,paid
323843,1847,2026-04-16T07:32:09Z,,3729.04,3729.04,6,LUX-R6,shipped
323847,1847,2026-04-26T09:31:43Z,,7903.9,7903.90,14,NONE,canceled
323849,1851,2026-04-10T17:09:18Z,,5830.12,5830.12,8,RAMADAN-BUNDLE,paid
323855,1855,2026-04-10T16:34:01Z,,1678.87,1678.87,4,LUX-R6,paid
323856,1855,2026-04-17T08:42:33Z,,4742.87,,11,NONE,paid
323858,1859,2026-04-27T11:33:58Z,,3969.06,,5,,canceled
323859,1860,2026-04-11T12:40:25Z,,3415.67,3415.67,9,NONE,paid
323866,1866,2026-04-24T06:41:55Z,,3062.33,3062.33,6,,canceled
323871,1878,2026-04-09T14:44:21Z,,941.06,941.06,2,RAMADAN-BUNDLE,paid
323874,1880,2026-04-05T11:09:27Z,,4787.27,4787.27,9,RAMADAN-BUNDLE,paid
323880,1889,2026-04-07T10:33:13Z,,4145.09,4145.09,7,RAMADAN-BUNDLE,canceled
323882,1893,2026-04-02T08:47:38Z,,5220.13,,9,NONE,paid
323886,1893,2026-04-12T11:33:42Z,,1319.06,,4,,paid
323888,1894,2026-04-17T07:02:48Z,,8278.31,,11,,paid
323891,1897,2026-04-04T16:25:12Z,,7485.06,,14,,paid
323892,1897,2026-04-14T13:59:29Z,,5448.77,5448.77,7,NONE,paid
323894,1904,2026-04-15T09:47:05Z,,5258.24,,9,NONE,shipped
323904,1915,2026-04-05T08:55:31Z,,4928.63,,7,,pending_hold
323908,1921,2026-04-23T09:28:23Z,,4483.53,,11,WINTER-FLYER,paid
323922,1930,2026-04-18T13:35:06Z,,4705.81,4705.81,5,NONE,canceled
323925,1931,2026-04-08T10:10:42Z,,4762.53,4762.53,11,,paid
323926,1931,2026-04-27T11:50:19Z,,444.16,444.16,2,NONE,pending_hold
323933,1944,2026-04-24T10:41:58Z,,2620.76,,11,RAMADAN-BUNDLE,paid
323939,1949,2026-04-15T10:40:51Z,,3013.52,,8,,paid
323940,1950,2026-04-03T08:33:06Z,,3923.01,3923.01,8,LUX-R6,pending_hold
323941,1951,2026-04-21T09:26:50Z,,3031.15,,5,,paid
323950,1957,2026-04-17T06:42:47Z,,5510.34,5510.34,7,,pending_hold
323953,1959,2026-04-26T11:34:02Z,,5193.37,,6,,paid
323957,1962,2026-04-23T12:13:54Z,,3938.74,,10,NONE,pending_hold
323969,1981,2026-04-15T11:53:22Z,,855.44,855.44,5,NONE,pending_hold
323970,1981,2026-04-09T08:59:40Z,,3389.78,3389.78,5,WINTER-FLYER,pending_hold
323972,1989,2026-04-21T13:01:17Z,,6466.06,6466.06,9,NONE,paid
323974,1990,2026-04-06T11:11:15Z,,1168.84,,2,RAMADAN-BUNDLE,paid
323990,2004,2026-04-16T14:27:29Z,,4556.12,,9,LUX-R6,pending_hold
323998,2021,2026-04-23T07:55:18Z,,2403.48,2403.48,6,LUX-R6,canceled
324001,2023,2026-04-06T06:27:22Z,,2141.27,,5,LUX-R6,paid
324009,2026,2026-04-10T11:21:18Z,,5737.62,,6,NONE,paid
324011,2028,2026-04-05T09:52:48Z,,2384.55,,8,NONE,paid
324012,2028,2026-04-28T09:15:18Z,,526.73,526.73,2,NONE,shipped
324013,2028,2026-04-04T08:11:55Z,,3050.5,3050.50,4,RAMADAN-BUNDLE,canceled
324016,2034,2026-04-18T12:12:20Z,,3441.37,,7,WINTER-FLYER,canceled
324017,2037,2026-04-17T12:36:31Z,,1355.97,1355.97,8,RAMADAN-BUNDLE,canceled
324019,2038,2026-04-20T08:18:10Z,,3137.79,3137.79,4,RAMADAN-BUNDLE,shipped
324021,2040,2026-04-20T06:05:51Z,,3222.83,3222.83,7,NONE,shipped
324025,2041,2026-04-26T09:24:14Z,,6355.99,6355.99,6,,pending_hold
324027,2041,2026-04-06T06:15:28Z,,1514.68,,2,NONE,paid
324031,2050,2026-04-27T09:26:25Z,,4295.95,4295.95,10,RAMADAN-BUNDLE,pending_hold
324034,2053,2026-04-03T13:40:32Z,,1125.61,1125.61,3,NONE,paid
324035,2055,2026-04-09T11:08:58Z,,3102.03,3102.03,8,NONE,paid
324036,2057,2026/04/14 11:21,,2214.75,,4,NONE,shipped
324037,2058,2026-04-13T12:49:29Z,,5072.33,5072.33,10,LUX-R6,paid
324040,2062,2026-04-18T12:06:50Z,,1967.87,1967.87,6,NONE,paid
324048,2071,2026-04-24T09:25:33Z,,2353.27,,8,WINTER-FLYER,paid
324049,2072,2026-04-18T06:07:05Z,,1534.19,1534.19,4,NONE,paid
324050,2073,2026-04-11T06:35:23Z,,3476.2,3476.20,8,NONE,paid
324051,2074,2026-04-10T08:47:09Z,,2691.99,,7,RAMADAN-BUNDLE,paid
324054,2076,2026-04-17T09:30:15Z,,5768.74,,12,NONE,shipped
324055,2078,2026-04-04T13:49:19Z,,5083.84,,8,NONE,pending_hold
324063,2089,2026-04-05T11:28:51Z,,591.96,591.96,3,LUX-R6,canceled
324065,2089,2026-04-18T09:59:10Z,,2627.46,,5,NONE,canceled
324066,2089,2026-04-02T14:26:46Z,,9360.31,,12,NONE,paid
324071,2091,2026-04-23T12:07:05Z,,4280.85,4280.85,7,NONE,shipped
324072,2091,2026-04-19T11:53:08Z,,2123.14,2123.14,7,NONE,shipped
324073,2092,2026-04-08T12:13:47Z,,914.71,,4,RAMADAN-BUNDLE,canceled
324087,2106,2026-04-02T08:50:02Z,,1834.01,1834.01,2,NONE,paid
324101,2124,2026-04-21T08:16:25Z,,175.28,,2,NONE,paid
324117,2133,2026-04-15T11:52:56Z,,4160.99,4160.99,14,,pending_hold
324119,2134,2026/04/26 10:36,,1172.9,,5,WINTER-FLYER,canceled
324122,2135,2026-04-15T08:21:45Z,,4000.42,,7,RAMADAN-BUNDLE,paid
324123,2137,2026-04-02T09:46:09Z,,4938.23,4938.23,9,RAMADAN-BUNDLE,paid
324125,2138,2026-04-23T09:59:08Z,,3947.48,,12,,paid
324126,2140,2026-04-07T12:35:00Z,,2525.66,,3,WINTER-FLYER,paid
324128,2142,2026-04-11T11:29:48Z,,2415.35,2415.35,5,NONE,paid
324129,2142,2026-04-27T10:36:34Z,,1286.71,,5,,canceled
324130,2143,2026-04-02T06:05:40Z,,670.35,,5,NONE,pending_hold
324139,2152,2026-04-09T08:32:26Z,,2483.03,,4,LUX-R6,canceled
324140,2155,2026-04-26T07:11:54Z,,2516.55,,7,RAMADAN-BUNDLE,paid
324142,2157,2026-04-14T10:09:59Z,,5168.29,5168.29,10,,paid
324147,2158,2026-04-05T10:14:11Z,,453.67,,3,NONE,pending_hold
324149,2162,2026-04-15T09:54:43Z,,2484.81,2484.81,5,NONE,pending_hold
324150,2163,2026-04-03T08:13:04Z,,2502.56,,7,WINTER-FLYER,paid
324154,2165,2026-04-03T12:17:17Z,,6175.99,6175.99,5,RAMADAN-BUNDLE,pending_hold
324155,2165,2026-04-10T10:47:29Z,,5568.8,5568.80,11,WINTER-FLYER,pending_hold
324158,2166,2026-04-10T07:10:29Z,,1378.33,,2,LUX-R6,canceled
324167,2171,2026-04-09T09:03:53Z,,4121.48,,5,,shipped
324175,2179,2026-04-12T15:53:54Z,,7219.02,7219.02,10,NONE,pending_hold
324177,2182,2026/04/16 15:11,,2425.26,,5,,paid
324182,2184,2026-04-14T08:39:40Z,,2950.79,,4,LUX-R6,paid
324186,2187,2026-04-05T11:13:29Z,,1312.81,1312.81,2,WINTER-FLYER,paid
324187,2191,2026-04-01T14:18:00Z,,2383.43,,7,LUX-R6,paid
324189,2191,2026-04-07T09:40:47Z,,6963.04,,13,NONE,paid
324194,2196,2026-04-18T07:26:48Z,,4815.71,4815.71,11,NONE,pending_hold
324197,2201,2026-04-20T09:26:33Z,,3579.68,3579.68,7,WINTER-FLYER,paid
324199,2202,2026-04-25T14:51:47Z,,7660.76,,9,LUX-R6,paid
324200,2203,2026-04-14T08:56:14Z,,1933.16,1933.16,8,LUX-R6,pending_hold
324201,2205,2026-04-18T08:04:09Z,,3926.96,,15,NONE,shipped
324202,2205,2026-04-05T06:57:26Z,,240.43,240.43,2,NONE,paid
324207,2209,2026-04-14T11:37:00Z,,3800.45,,4,NONE,shipped
324209,2215,2026-04-21T13:39:44Z,,6308.7,6308.70,15,WINTER-FLYER,paid
324210,2217,2026-04-26T16:15:54Z,,3598.67,,7,RAMADAN-BUNDLE,paid
324214,2221,2026-04-11T13:38:36Z,,6213.53,,9,NONE,shipped
324222,2224,2026-04-02T12:01:20Z,,7030.53,7030.53,8,WINTER-FLYER,paid
324223,2224,2026-04-23T14:16:50Z,,2822.09,2822.09,5,,shipped
324237,2247,2026-04-23T07:51:42Z,,817.66,817.66,3,RAMADAN-BUNDLE,paid
324239,2250,2026-04-09T13:36:58Z,,5087.71,,13,,pending_hold
324241,2251,2026-04-25T11:56:07Z,,3280.2,,12,WINTER-FLYER,shipped
324242,2251,2026-04-03T07:18:40Z,,537.94,537.94,2,NONE,paid
324244,2253,2026-04-09T10:32:15Z,,2249.32,,7,WINTER-FLYER,canceled
324245,2253,2026-04-22T11:56:10Z,,3051.57,3051.57,10,NONE,pending_hold
324247,2255,2026/04/11 15:11,,2047.94,,2,WINTER-FLYER,shipped
324252,2256,2026-04-25T09:03:10Z,,5154.41,5154.41,6,NONE,paid
324266,2266,2026-04-16T13:31:35Z,,1296.12,,2,WINTER-FLYER,paid
324277,2275,2026-04-01T13:13:49Z,,5145.81,,8,RAMADAN-BUNDLE,paid
324289,2293,2026-04-23T08:37:59Z,,5155.57,,6,NONE,paid
324290,2295,2026-04-15T07:29:43Z,,2541.93,2541.93,5,WINTER-FLYER,paid
324293,2298,2026-04-04T11:17:49Z,,4540.94,,7,LUX-R6,paid
324299,2305,2026-04-02T07:17:29Z,,1405.69,,5,,canceled
324302,2308,2026-04-18T06:06:14Z,,4770.09,4770.09,9,NONE,canceled
324307,2315,2026-04-03T07:47:18Z,,3307.49,,5,NONE,canceled
324317,2321,2026-04-03T12:43:03Z,,2383.92,,7,,shipped
324318,2323,2026/04/25 10:20,,2571.03,2571.03,5,NONE,canceled
324329,2337,2026-04-06T12:44:21Z,,1946.09,,4,NONE,paid
324336,2352,2026-04-14T07:47:16Z,,2587.32,,4,,paid
324338,2353,2026-04-20T14:09:01Z,,5101.01,,11,RAMADAN-BUNDLE,pending_hold
324339,2354,2026-04-17T15:43:04Z,,3936.62,,10,NONE,shipped
324346,2361,2026/04/23 14:35,,4838.25,,8,LUX-R6,pending_hold
324349,2364,2026-04-24T11:33:31Z,,2354.33,2354.33,6,,canceled
324350,2365,2026-04-02T09:44:06Z,,3119.08,,5,NONE,shipped
324358,2375,2026-04-26T06:38:58Z,,3633.92,3633.92,6,WINTER-FLYER,paid
324364,2389,2026-04-14T07:09:15Z,,2193.85,,6,RAMADAN-BUNDLE,paid
324366,2390,2026-04-20T11:32:45Z,,6812.67,6812.67,6,NONE,paid
324373,2398,2026-04-15T09:47:19Z,,2359.04,,4,NONE,paid
324374,2399,2026-04-07T12:51:24Z,,1439.49,1439.49,7,RAMADAN-BUNDLE,paid
324375,2400,2026-04-03T06:47:54Z,,1825.6,1825.60,4,NONE,shipped
324379,2405,2026-04-11T15:06:30Z,,1329.69,,2,,paid
324382,2407,2026-04-21T07:41:14Z,,2536.0,,8,WINTER-FLYER,paid
324385,2407,2026-04-22T09:03:04Z,,1436.7,1436.70,5,LUX-R6,canceled
324386,2407,2026-04-21T13:16:37Z,,1405.25,1405.25,3,LUX-R6,shipped
324389,2411,2026-04-02T10:34:03Z,,2424.16,2424.16,6,LUX-R6,canceled
324394,2415,2026-04-16T10:35:30Z,,8427.11,,13,NONE,paid
324398,2418,2026-04-16T10:19:32Z,,868.15,868.15,4,WINTER-FLYER,paid
324399,2419,2026-04-05T16:51:06Z,,2863.14,,14,RAMADAN-BUNDLE,shipped
324405,2427,2026-04-16T09:11:20Z,,2413.22,2413.22,2,,shipped
324415,2434,2026-04-13T07:46:03Z,,759.28,759.28,2,RAMADAN-BUNDLE,pending_hold
324419,2439,2026-04-14T12:31:05Z,,2710.75,2710.75,3,LUX-R6,shipped
324424,2444,2026-04-20T10:41:26Z,,5778.37,5778.37,10,NONE,pending_hold
324425,2444,2026-04-03T08:44:40Z,,4918.68,,6,WINTER-FLYER,pending_hold
324426,2445,2026-04-10T09:18:58Z,,2398.15,,10,LUX-R6,paid
324430,2448,2026-04-18T15:42:57Z,,1930.61,,2,WINTER-FLYER,pending_hold
324431,2448,2026-04-13T11:14:43Z,,2518.85,,8,LUX-R6,canceled
324434,2450,2026-04-04T11:42:09Z,,1824.34,1824.34,4,LUX-R6,pending_hold
324445,2459,2026-04-16T11:04:22Z,,3546.65,3546.65,8,LUX-R6,paid
324454,2464,2026-04-05T06:25:20Z,,6242.02,6242.02,13,NONE,shipped
324456,2472,2026-04-12T13:50:24Z,,6816.21,,8,WINTER-FLYER,paid
324457,2475,2026-04-11T11:00:24Z,,2218.36,2218.36,7,,paid
324463,2483,2026-04-10T12:49:39Z,,2402.46,,8,RAMADAN-BUNDLE,shipped
324465,2489,2026-04-23T10:26:17Z,,1701.02,,4,LUX-R6,paid
324470,2492,2026-04-16T07:30:56Z,,3856.81,,5,,shipped
324473,2497,2026-04-26T11:55:04Z,,3360.99,3360.99,5,NONE,paid
324476,2499,2026-04-23T11:47:39Z,,6434.12,,13,WINTER-FLYER,paid
324486,2503,2026-04-26T13:07:32Z,,8888.06,,15,NONE,paid
324494,2507,2026-04-14T09:14:35Z,,1831.89,,4,NONE,paid
324497,2508,2026-04-27T09:20:19Z,,999.28,999.28,6,NONE,paid
324501,2515,2026-04-19T06:45:11Z,,728.0,728.00,4,NONE,paid
324506,2518,2026-04-08T12:02:02Z,,1303.38,,2,RAMADAN-BUNDLE,shipped
324510,2523,2026-04-13T13:58:56Z,,3997.23,3997.23,5,NONE,paid
324512,2525,2026-04-22T06:52:19Z,,1808.97,,5,NONE,pending_hold
324516,2531,2026/04/04 13:41,,2855.78,2855.78,4,,paid
324517,2533,2026-04-26T10:20:38Z,,2911.22,,6,NONE,paid
324524,2542,2026-04-17T09:49:42Z,,4660.83,,9,NONE,canceled
324526,2547,2026-04-25T10:30:54Z,,3195.3,,6,RAMADAN-BUNDLE,pending_hold
324527,2548,2026-04-24T08:39:44Z,,1183.87,1183.87,7,RAMADAN-BUNDLE,pending_hold
324529,2550,2026-04-24T06:46:49Z,,8384.25,,10,,paid
324536,2559,2026-04-23T13:12:25Z,,1764.14,1764.14,2,WINTER-FLYER,paid
324537,2559,2026-04-27T08:17:31Z,,6777.0,,12,LUX-R6,canceled
324539,2562,2026-04-23T09:12:47Z,,1593.32,1593.32,6,NONE,paid
324543,2564,2026-04-14T06:14:04Z,,5032.26,,10,RAMADAN-BUNDLE,paid
324546,2569,2026-04-20T09:04:35Z,,5146.28,,12,LUX-R6,paid
324550,2577,2026-04-21T12:25:09Z,,7120.47,7120.47,9,WINTER-FLYER,shipped
324551,2577,2026-04-28T09:56:39Z,,5328.88,5328.88,5,LUX-R6,shipped
324553,2579,2026-04-20T12:01:14Z,,9212.88,9212.88,12,RAMADAN-BUNDLE,paid
324554,2580,2026-04-16T11:48:28Z,,5291.48,5291.48,7,,pending_hold
324559,2591,2026-04-07T09:34:46Z,,4138.39,4138.39,6,NONE,pending_hold
324560,2594,2026-04-09T09:16:16Z,,1396.23,,5,NONE,canceled
324562,2594,2026-04-12T13:20:58Z,,2364.46,,5,WINTER-FLYER,canceled
324575,2604,2026-04-16T11:34:28Z,,4598.39,,12,NONE,canceled
324576,2605,2026-04-11T06:05:56Z,,703.57,703.57,3,,shipped
324581,2609,2026-04-20T08:29:29Z,,1786.03,,3,WINTER-FLYER,pending_hold
324583,2610,2026-04-03T07:24:10Z,,2101.12,,4,LUX-R6,paid
324589,2616,2026-04-23T10:09:01Z,,5052.0,,8,WINTER-FLYER,paid
324590,2616,2026-04-01T11:00:02Z,,4410.36,4410.36,8,NONE,canceled
324591,2616,2026-04-11T07:55:12Z,,1046.28,,3,LUX-R6,paid
324592,2618,2026-04-08T14:38:05Z,,6610.64,6610.64,8,LUX-R6,paid
324594,2619,2026-04-05T12:30:26Z,,5930.63,5930.63,12,RAMADAN-BUNDLE,paid
324595,2620,2026-04-09T12:57:31Z,,2789.0,,6,,shipped
324598,2620,2026-04-17T09:37:14Z,,1099.31,,2,WINTER-FLYER,paid
324600,2621,2026-04-28T14:14:30Z,,2105.81,,7,,canceled
324601,2621,2026-04-18T09:03:19Z,,3939.9,,15,NONE,canceled
324602,2622,2026-04-26T13:23:44Z,,1732.56,1732.56,4,NONE,shipped
324607,2633,2026-04-25T13:04:45Z,,5500.24,5500.24,9,,paid
324609,2635,2026-04-14T17:26:41Z,,4161.44,4161.44,5,NONE,paid
324611,2639,2026-04-12T11:36:37Z,,8808.85,,9,,shipped
324614,2640,2026-04-14T06:41:20Z,,2828.57,,6,RAMADAN-BUNDLE,paid
324617,2643,2026-04-28T11:47:35Z,,4855.89,,9,WINTER-FLYER,paid
324618,2644,2026/04/07 09:17,,4050.47,,6,NONE,paid
324619,2645,2026-04-25T06:12:46Z,,7934.53,7934.53,15,NONE,shipped
324628,2661,2026-04-15T13:54:24Z,,1565.25,1565.25,7,NONE,shipped
324634,2664,2026-04-13T13:03:59Z,,609.73,,2,NONE,paid
324635,2665,2026-04-07T09:44:10Z,,1554.01,,5,NONE,paid
324637,2667,2026-04-12T11:39:50Z,,4851.1,,10,,paid
324639,2669,2026-04-14T10:59:08Z,,5365.39,,6,NONE,shipped
324640,2669,2026-04-24T08:01:33Z,,1357.05,1357.05,4,NONE,paid
324641,2675,2026-04-24T08:57:18Z,,2047.55,,6,NONE,paid
324643,2676,2026/04/13 09:49,,2726.24,2726.24,5,NONE,paid
324644,2676,2026-04-01T09:29:10Z,,2662.64,2662.64,5,,shipped
324645,2676,2026-04-16T08:20:39Z,,6051.56,6051.56,4,LUX-R6,shipped
324647,2677,2026-04-06T12:42:38Z,,1829.63,,4,NONE,canceled
324649,2686,2026-04-02T10:58:49Z,,655.41,,3,NONE,paid
324653,2688,2026-04-03T07:01:10Z,,1228.48,1228.48,5,,shipped
324654,2689,2026-04-19T10:19:22Z,,2922.18,2922.18,8,RAMADAN-BUNDLE,canceled
324657,2691,2026-04-23T06:14:40Z,,8872.87,,15,NONE,shipped
324658,2694,2026-04-25T12:11:16Z,,2434.51,2434.51,8,LUX-R6,canceled
324659,2695,2026-04-02T11:56:19Z,,3104.06,,4,RAMADAN-BUNDLE,canceled
324666,2701,2026-04-03T08:54:22Z,,1926.84,,4,WINTER-FLYER,paid
324670,2703,2026-04-14T12:23:06Z,,2274.38,,7,LUX-R6,shipped
324677,2716,2026-04-16T12:36:16Z,,1248.92,1248.92,5,,paid
324684,2726,2026-04-16T11:39:58Z,,4761.59,,6,RAMADAN-BUNDLE,pending_hold
324691,2731,2026-04-25T11:56:25Z,,3884.44,,4,RAMADAN-BUNDLE,paid
324700,2740,2026/04/25 10:27,,532.16,,3,RAMADAN-BUNDLE,paid
324701,2743,2026-04-24T11:16:25Z,,3285.66,,4,LUX-R6,shipped
324705,2746,2026-04-27T09:42:54Z,,1438.14,1438.14,4,LUX-R6,shipped
324707,2748,2026-04-23T08:50:12Z,,5961.91,,7,WINTER-FLYER,paid
324709,2750,2026-04-10T07:31:29Z,,3614.68,3614.68,7,,pending_hold
324712,2751,2026-04-15T06:22:57Z,,4694.47,,8,RAMADAN-BUNDLE,pending_hold
324713,2751,2026-04-20T10:23:09Z,,4819.07,,9,NONE,paid
324723,2763,2026/04/21 14:36,,3521.23,,4,WINTER-FLYER,paid
324729,2769,2026-04-20T10:32:18Z,,1222.19,,6,,pending_hold
324730,2772,2026-04-19T10:25:33Z,,6789.29,6789.29,13,WINTER-FLYER,canceled
324732,2774,2026-04-25T07:17:55Z,,6824.66,6824.66,9,NONE,pending_hold
324736,2780,2026-04-16T06:09:31Z,,2646.04,2646.04,7,NONE,shipped
324738,2784,2026-04-09T13:24:26Z,,1006.9,,2,RAMADAN-BUNDLE,paid
324740,2786,2026-04-09T09:49:56Z,,2414.05,,3,,shipped
324741,2786,2026-04-13T07:38:50Z,,2882.23,,8,,paid
324745,2791,2026-04-05T12:53:08Z,,134.0,,2,,paid
324746,2793,2026-04-08T09:54:43Z,,3196.18,,6,RAMADAN-BUNDLE,canceled
324747,2794,2026-04-16T09:46:06Z,,3263.21,,5,NONE,shipped
324752,2806,2026-04-20T11:39:36Z,,6040.74,,11,WINTER-FLYER,paid
324755,2808,2026-04-02T10:46:18Z,,1942.72,,3,NONE,canceled
324756,2809,2026-04-05T06:55:12Z,,2225.37,,9,RAMADAN-BUNDLE,paid
324758,2810,2026/04/17 14:30,,4537.21,,7,NONE,paid
324761,2813,2026-04-07T10:16:48Z,,2603.82,2603.82,8,RAMADAN-BUNDLE,pending_hold
324765,2816,2026-04-02T09:15:35Z,,7115.96,,5,RAMADAN-BUNDLE,paid
324767,2818,2026-04-05T08:10:47Z,,1183.75,,4,,pending_hold
324769,1003,2026-05-03T08:20:10Z,,3881.04,,13,RAMADAN-BUNDLE,shipped
324772,1007,2026-05-06T12:16:20Z,,4394.41,,10,LUX-R6,paid
324775,1011,2026-05-13T09:27:00Z,,3964.66,,7,,paid
324776,1012,2026-05-28T06:46:06Z,,7318.18,,12,RAMADAN-BUNDLE,canceled
324778,1016,2026-05-12T06:18:29Z,,3711.54,,6,NONE,paid
324786,1021,2026-05-08T06:33:53Z,,1218.8,,3,NONE,shipped
324791,1026,2026-05-24T09:04:19Z,,622.92,622.92,2,NONE,paid
324794,1028,2026-05-20T10:55:46Z,,2834.71,,5,RAMADAN-BUNDLE,paid
324796,1031,2026-05-24T12:00:48Z,,2626.99,2626.99,5,WINTER-FLYER,paid
324798,1032,2026/05/18 10:29,,3337.17,3337.17,8,NONE,paid
324803,1036,2026/05/07 13:11,,1150.61,,4,,paid
324805,1047,2026-05-26T17:42:21Z,,6240.53,,11,NONE,paid
324806,1047,2026-05-10T08:30:37Z,,5983.03,5983.03,15,NONE,shipped
324808,1047,2026-05-28T10:11:29Z,,1861.37,,5,WINTER-FLYER,paid
324813,1052,2026-05-10T18:54:35Z,,2034.77,2034.77,4,WINTER-FLYER,paid
324814,1054,2026-05-04T10:01:38Z,,1985.68,1985.68,5,LUX-R6,shipped
324815,1054,2026-05-14T12:22:50Z,,2177.1,,4,WINTER-FLYER,shipped
324828,1081,2026-05-12T14:46:39Z,,2409.13,2409.13,9,,paid
324829,1081,2026-05-28T12:29:21Z,,6638.35,,14,NONE,paid
324840,1094,2026-05-24T13:59:01Z,,4388.98,4388.98,13,NONE,paid
324842,1095,2026-05-01T15:09:09Z,,1370.8,1370.80,2,LUX-R6,pending_hold
324844,1097,2026-05-02T07:38:57Z,,3679.63,3679.63,7,NONE,canceled
324845,1098,2026-05-03T15:07:37Z,,4249.48,4249.48,6,NONE,canceled
324848,1098,2026-05-11T08:17:56Z,,2415.06,,5,RAMADAN-BUNDLE,pending_hold
324849,1100,2026-05-19T10:00:04Z,,4306.69,4306.69,14,WINTER-FLYER,paid
324851,1100,2026-05-03T14:20:37Z,,3059.83,,5,,canceled
324853,1100,2026-05-22T08:39:10Z,,1620.46,1620.46,3,RAMADAN-BUNDLE,paid
324861,1108,2026-05-25T13:42:34Z,,8918.56,8918.56,15,,pending_hold
324862,1109,2026-05-18T07:19:54Z,,5830.81,,7,NONE,paid
324864,1109,2026-05-28T16:37:42Z,,4653.45,,15,,paid
324867,1111,2026-05-05T06:38:34Z,,3567.75,,9,WINTER-FLYER,shipped
324873,1118,2026-05-28T13:19:09Z,,1618.63,1618.63,9,RAMADAN-BUNDLE,paid
324876,1122,2026/05/06 15:42,,13402.62,,15,LUX-R6,shipped
324881,1133,2026-05-14T13:14:28Z,,2807.49,2807.49,6,RAMADAN-BUNDLE,paid
324883,1134,2026-05-12T12:28:39Z,,2749.9,,8,RAMADAN-BUNDLE,shipped
324885,1134,2026-05-05T07:51:33Z,,6337.91,,10,,canceled
324888,1139,2026-05-07T11:33:30Z,,1914.48,,5,,pending_hold
324890,1141,2026-05-02T14:19:32Z,,2120.46,,4,NONE,canceled
324899,1150,2026-05-03T13:35:11Z,,4754.09,,7,WINTER-FLYER,shipped
324901,1156,2026/05/02 13:20,,2859.61,2859.61,5,LUX-R6,shipped
324902,1158,2026-05-27T13:04:38Z,,11271.05,11271.05,9,LUX-R6,paid
324905,1160,2026-05-09T12:14:44Z,,2932.15,,6,RAMADAN-BUNDLE,paid
324908,1168,2026-05-26T08:19:12Z,,2090.08,2090.08,5,NONE,paid
324911,1170,2026-05-24T07:27:53Z,,1268.83,1268.83,4,RAMADAN-BUNDLE,paid
324912,1173,2026-05-23T08:33:21Z,,5589.42,,10,RAMADAN-BUNDLE,canceled
324913,1175,2026-05-19T10:27:23Z,,2990.82,2990.82,5,NONE,canceled
324914,1176,2026-05-06T11:50:13Z,,2961.31,2961.31,4,WINTER-FLYER,canceled
324919,1181,2026-05-23T12:47:22Z,,3886.75,,8,,canceled
324920,1181,2026-05-18T11:59:01Z,,8211.53,,11,NONE,paid
324921,1182,2026-05-17T13:58:01Z,,2582.82,,6,WINTER-FLYER,paid
324923,1182,2026/05/01 12:30,,4450.23,4450.23,7,NONE,pending_hold
324924,1183,2026-05-20T06:48:43Z,,3202.4,3202.40,9,RAMADAN-BUNDLE,pending_hold
324926,1185,2026-05-09T11:35:26Z,,3015.25,,6,NONE,paid
324930,1192,2026-05-11T06:14:23Z,,2279.6,2279.60,3,NONE,shipped
324932,1192,2026-05-17T09:56:34Z,,6633.58,,10,NONE,pending_hold
324933,1192,2026-05-17T12:47:48Z,,4709.95,4709.95,9,NONE,canceled
324934,1193,2026-05-24T09:09:53Z,,4100.05,,3,,shipped
324937,1198,2026-05-28T11:02:16Z,,3490.32,,6,NONE,canceled
324940,1199,2026-05-24T13:38:42Z,,8017.07,8017.07,12,,paid
324945,1201,2026/05/01 08:30,,2140.6,,5,WINTER-FLYER,canceled
324946,1201,2026-05-16T14:41:14Z,,804.15,,4,LUX-R6,canceled
324949,1204,2026-05-16T07:56:34Z,,3586.77,3586.77,4,RAMADAN-BUNDLE,canceled
324950,1206,2026-05-02T12:18:13Z,,3883.51,3883.51,8,NONE,paid
324954,1207,2026-05-04T12:06:56Z,,2702.84,,5,LUX-R6,canceled
324961,1216,2026-05-02T06:38:05Z,,1688.43,,4,LUX-R6,paid
324968,1224,2026-05-27T10:02:23Z,,808.32,808.32,3,NONE,paid
324969,1224,2026-05-07T06:17:57Z,,5433.37,5433.37,15,,pending_hold
324970,1226,2026-05-25T12:04:41Z,,3896.43,,5,NONE,shipped
324973,1232,2026-05-09T11:39:26Z,,2849.34,,8,,paid
324979,1237,2026-05-09T06:39:55Z,,2985.26,,9,RAMADAN-BUNDLE,pending_hold
324981,1239,2026-05-27T14:50:43Z,,7129.55,7129.55,7,LUX-R6,paid
324986,1243,2026-05-19T06:53:35Z,,1572.67,,3,LUX-R6,paid
324994,1261,2026-05-22T09:39:36Z,,1672.9,1672.90,7,WINTER-FLYER,paid
324998,1267,2026-05-23T07:25:04Z,,6451.7,,11,NONE,paid
325003,1276,2026-05-07T07:37:13Z,,2862.62,,6,,canceled
325004,1276,2026-05-24T09:32:45Z,,3816.88,,11,,paid
325005,1276,2026-05-14T10:59:19Z,,4899.57,4899.57,14,WINTER-FLYER,canceled
325012,1284,2026-05-16T13:52:44Z,,5878.03,5878.03,9,LUX-R6,paid
325025,1298,2026-05-16T09:11:20Z,,649.25,,3,,paid
325029,1299,2026-05-04T08:06:45Z,,4038.58,,8,WINTER-FLYER,pending_hold
